bid_id	contract_year	version	bnchmk_e0012	bnchmk_e0013	bnchmk_e0014	bnchmk_e0015	bnchmk_e0016	bnchmk_e0017	bnchmk_e0018	bnchmk_e0019	bnchmk_e0023	bnchmk_e0024	bnchmk_e0025	bnchmk_e0036	bnchmk_f0012	bnchmk_f0015	bnchmk_f0036	bnchmk_g0012	bnchmk_g0015	bnchmk_g0031	bnchmk_g0036	bnchmk_h0036	bnchmk_i0036	bnchmk_j0036	bnchmk_k0036	bnchmk_l0016	bnchmk_l0017	bnchmk_l0018	bnchmk_l0036	bnchmk_m0016	bnchmk_m0017	bnchmk_m0018	bnchmk_m0036	bnchmk_n0036	bnchmk_o0036	bnchmk_p0036	bnchmk_q0036	bnchmk_r0036	bnchmk_s0036	bnchmk_t0036	bnchmk_t0037	bnchmk_u0036
H1291_003_0	2011	4	16386	781.3916	0.003453	0.982167	0.978775577	764.807	706.35	721.67	58.46	43.85	0	16386	16050	0.973966	0.982167	336	1.373911196		0	781.3916	767.457	1	721.667	0.746	0.254	1	0.5307		N/A		0.4693	0.088574986	0.185408195	0.233	n/a	n/a	n/a	6316	0.385450995	n/a
H1291_007_0	2011	5	16386	781.3916	0.003453	0.982167	0.978775577	764.807	725.69	741.43	39.12	29.34	0	16386	16050	0.973966	0.982167	336	1.373911196		0	781.3916	767.457	1	741.4263	0.746	0.254	1	0.5307		N/A		0.4693	0.088574986	0.185408195	0.233	n/a	n/a	n/a	6316	0.385450995	n/a
H1291_801_0	2011	4	1200	781.3924	0.003063	0.9503	0.947389231	740.2827	767.4	810.02	0	0	28.63	1200	1165.547793	0.9503	0.9503	34.452207	0.9503		0	781.3924	742.5572	1	810.0155	0.746	0.254	1	0.5307		N/A		0.4693	0.088575	0.185408279	0.233	n/a	n/a	n/a	462.49787	0.385414892	n/a
H1291_802_0	2011	3	1200	781.3924	0.003063	0.9503	0.947389231	740.2827	767.4	810.02	0	0	28.63	1200	1165.547793	0.9503	0.9503	34.452207	0.9503		0	781.3924	742.5572	1	810.0155	0.746	0.254	1	0.5307		N/A		0.4693	0.088575	0.185408279	0.233	n/a	n/a	n/a	462.49787	0.385414892	n/a
H1291_803_0	2011	3	1200	781.3924	0.003063	0.9503	0.947389231	740.2827	767.4	810.02	0	0	28.63	1200	1165.547793	0.9503	0.9503	34.452207	0.9503		0	781.3924	742.5572	1	810.0155	0.746	0.254	1	0.5307		N/A		0.4693	0.088575	0.185408279	0.233	n/a	n/a	n/a	462.49787	0.385414892	n/a
H1302_001_0	2011	7	30200.64153	760.5923	0.0159	0.6476331	0.637335734	484.7526	419.93	658.88	64.82	48.62	0	30200.64153	29639.39923	0.635339889	0.6476331	561.2422969	1.296841817		0	760.5923	492.5847	1	658.8835	0.746	0.254	1	0.5307		N/A		0.4693	0.084030481	0.166717839	0.233	n/a	n/a	n/a	10891.70249	0.360644739	n/a
H1302_004_0	2011	5	1170.616822	766.6135	0.0192	0.584257315	0.573039575	439.2999	397.9	694.37	41.4	31.05	0	1170.616822	1154.744052	0.567676752	0.584257315	15.87277047	1.790493317		0	766.6135	447.8996	1	694.3674	0.746	0.254	1	0.5307		N/A		0.4693	0.084030481	0.166717839	0.233	n/a	n/a	n/a	456	0.389538226	n/a
H1303_001_0	2011	4	106005.4406	816.1704	0.001464401	0.776161462	0.77502485	632.5523	546.35	704.95	86.2	64.65	0	106005.4406	100355.7135	0.75112264	0.776161462	5649.727136	1.220924318		0	816.1704	633.48	1	704.9451	0.746	0.254	1	0.5307		N/A		0.4693	0.084030481	0.166717839	0.233	n/a	n/a	n/a	106005.4406	1	"Boise City-Nampa, ID"
H1303_004_0	2011	4	9378.43839	816.2375	0.000217213	1.278886975	1.278609185	1043.6488	1001.51	783.28	42.14	31.61	0	9378.43839	755.2939627	1.138085564	1.278886975	8623.144428	1.291219652		0	816.2375	1043.8755	1	783.2808	0.746	0.254	1	0.5307		N/A		0.4693	0.084030481	0.166717839	0.233	n/a	n/a	n/a	9378.43839	1	"Boise City-Nampa, ID"
H1304_001_0	2011	4	4391	753.4529	0	0.989040418	0.989040418	745.1954	678.44	685.96	66.76	50.07	0	4391	4390.333788	0.989028074	0.989040418	0.666211501	1.070389626		0	753.4529	745.1954	1	685.9578	0.746	0.254	1	0.5307		N/A		0.4693	0.083402409	0.165579098	0.233	n/a	n/a	n/a	1472	0.335231155	n/a
H1304_002_0	2011	6	23829	757.1509	0.000609518	0.994042209	0.993436322	752.1812	701.46	706.09	50.72	38.04	0	23829	22946.86583	0.964331542	0.994042209	882.1341673	1.766902742		0	757.1509	752.64	1	706.0946	0.746	0.254	1	0.5307		N/A		0.4693	0.08342018	0.165611502	0.233	n/a	n/a	n/a	7796	0.32716438	n/a
H1304_004_0	2011	5	19785	759.8576	0.001167998	0.955026809	0.95391134	724.8368	674.19	706.76	50.65	37.99	0	19785	19783.58805	0.955026809	0.955026809	1.411953613	0.955026809		0	759.8576	725.6844	1	706.7638	0.746	0.254	1	0.5307		N/A		0.4693	0.083390287	0.165556987	0.233	n/a	n/a	n/a	5874	0.296891585	n/a
H1304_803_0	2011	3	969	758.9734	0.000790676	0.931417385	0.930680935	706.3621	670.88	720.85	35.48	26.61	0	969	969	0.931417385	0.931417385	0	0		0	758.9734	706.921	1	720.8485	0.746	0.254	1	0.5307		N/A		0.4693	0.084030481	0.166717839	0.233	n/a	n/a	n/a	294	0.303405573	n/a
H1304_804_0	2011	3	18436.1	758.9647	0.000790676	0.931028323	0.930292181	706.0589	670.73	720.99	35.33	26.5	0	18436.1	18436.1	0.931028323	0.931028323	0	0		0	758.9647	706.6176	1	720.9885	0.746	0.254	1	0.5307		N/A		0.4693	0.084030481	0.166717839	0.233	n/a	n/a	n/a	5595.794464	0.303523764	n/a
H1350_001_0	2011	6	158937.6106	798.254	0.0139	0.922133406	0.909315752	725.865	662.05	728.07	63.81	47.86	0	158937.6106	156463.2579	0.914348019	0.922133406	2474.352737	1.414434728		0	798.254	736.0967	1	728.0749	0.746	0.254	1	0.5307		N/A		0.4693	0.084030481	0.166717839	0.233	n/a	n/a	n/a	118253.8059	0.744026574	"Boise City-Nampa, ID"
H1350_006_0	2011	4	49941.31027	799.1501	0.0107	0.812217346	0.80352662	642.1384	541.32	673.68	100.82	75.62	0	49941.31027	49841.97744	0.81075507	0.812217346	99.3328249	1.545939821		0	799.1501	649.0836	1	673.6802	0.746	0.254	1	0.5307		N/A		0.4693	0.084030481	0.166717839	0.233	n/a	n/a	n/a	37399.02517	0.748859511	"Boise City-Nampa, ID"
H1350_009_0	2011	5	7850.098893	793.5339	0.0057	1.225228317	1.218244516	966.7183	1126.69	924.85	0	0	131.32	7850.098893	0	1.225228317	1.225228317	7850.098893	1.225228317		0	793.5339	972.2602	1	924.8472	0.746	0.254	1	0.5307		N/A		0.4693	0.084030481	0.166717839	0.233	n/a	n/a	n/a	5276.631163	0.672173846	"Boise City-Nampa, ID"
H1350_010_0	2011	4	79392.64841	798.3019	0.0139	0.829401447	0.817872767	652.9094	603.97	738.46	48.94	36.71	0	79392.64841	78156.65765	0.822381559	0.829401447	1235.990752	1.273297113		0	798.3019	662.1128	1	738.4645	0.746	0.254	1	0.5307		N/A		0.4693	0.084030481	0.166717839	0.233	n/a	n/a	n/a	59115.00535	0.744590419	"Boise City-Nampa, ID"
H1355_001_0	2011	4	3589.047409	1002.18	0.001090041	0.940184374	0.939159534	941.2069	771.44	821.42	169.77	127.33	0	3589.047409	3347.504518	0.910673026	0.940184374	241.5428906	1.349177459		0	1002.18	942.234	1	821.4153	0.746	0.254	1	0.5307		N/A		0.4693	0.077403451	0.18609298	0.233	n/a	n/a	n/a	3589.047409	1	"Dallas-Fort Worth-Arlington, TX"
H1355_002_0	2011	4	5966.283525	993.2475	0.001090041	1.960870404	1.958732974	1945.5066	1784.94	911.27	160.57	120.43	0	5966.283525	2069.703755	1.478112857	1.960870404	3896.57977	2.217291462		0	993.2475	1947.6296	1	911.2728	0.746	0.254	1	0.5307		N/A		0.4693	0.077403451	0.18609298	0.233	n/a	n/a	n/a	5966.283525	1	"Dallas-Fort Worth-Arlington, TX"
H1355_801_0	2011	2	24000	908.6586	0	0.947750755	0.947750755	861.1819	834.27	880.26	26.91	20.18	0	24000	24000	0.947750755	0.947750755	3.27418E-11	3		0	908.6586	861.1819	1	880.2631	0.746	0.254	1	0.5307		N/A		0.4693	0.072386386	0.159191608	0.233	n/a	n/a	n/a	9901.991251	0.412582969	n/a
H1355_802_0	2011	2	24000	908.6586	0	0.947750755	0.947750755	861.1819	834.27	880.26	26.91	20.18	0	24000	24000	0.947750755	0.947750755	3.27418E-11	3		0	908.6586	861.1819	1	880.2631	0.746	0.254	1	0.5307		N/A		0.4693	0.072386386	0.159191608	0.233	n/a	n/a	n/a	9901.991251	0.412582969	n/a
H1365_001_0	2011	9	11883.24	766.5123	0.006260883	0.663	0.658849035	505.0159	437.53	664.08	67.49	50.62	0	11883.24	11883.24	0.663	0.663	0	0		0	766.5123	508.1976	1	664.0823	0.746	0.254	1	0.5307		N/A		0.4693	0.07951117	0.138956018	0.233	n/a	n/a	n/a	5504.76	0.463237299	n/a
H1406_013_0	2011	7	277872	864.0969	0.0038	0.938826	0.935258461	808.154	704.73	753.51	103.42	77.57	0	277872	264184	0.929134	0.938826	13688	1.125885565		0	864.0969	811.2367	1	753.5136	0.746	0.254	1	0.5307		N/A		0.4693	0.071907457	0.162897447	0.233	n/a	n/a	n/a	277872	1	"Chicago-Naperville-Joliet, IL-IN-WI"
H1406_022_0	2011	6	42692	814.2627	0.0038	1.024806	1.020911737	831.2904	752.7	737.28	78.59	58.94	0	42692	41747	1.019089	1.024806	945	1.277364306		0	814.2627	834.4613	1	737.2821	0.746	0.254	1	0.5307		N/A		0.4693	0.071907457	0.162897447	0.233	n/a	n/a	n/a	42692	1	"Chicago-Naperville-Joliet, IL-IN-WI"
H1406_025_0	2011	6	1200	736.82	0.0038	0.907539	0.904090352	666.1519	632.5	699.6	33.65	25.24	0	1200	1096	0.890279	0.907539	104	1.089432846		0	736.82	668.6929	1	699.5982	0.746	0.254	1	0.5307		N/A		0.4693	0.085348756	0.183850932	0.233	n/a	n/a	n/a	1200	1	Not in a Metro Area
H1406_026_0	2011	6	5407	781.2108	0.0038	0.931585	0.928044977	724.9987	637.53	686.96	87.47	65.6	0	5407	4937	0.913816	0.931585	470	1.118235113		0	781.2108	727.7642	1	686.9602	0.746	0.254	1	0.5307		N/A		0.4693	0.085348756	0.183850932	0.233	n/a	n/a	n/a	3067	0.567227668	"Rockford, IL"
H1406_801_0	2011	3	22326	859.8185	0.003798	0.873937	0.870617787	748.5733	745.17	855.91	3.4	2.55	0	22326	22258	0.873639	0.873937	68	0.971479412		0	859.8185	751.4272	1	855.9095	0.746	0.254	1	0.5307		N/A		0.4693	0.071907457	0.162897447	0.233	n/a	n/a	n/a	22326	1	"Chicago-Naperville-Joliet, IL-IN-WI"
H1406_802_0	2011	3	1199.999999	844.2406	0.003798	0.934947	0.931396071	786.3224	753.97	809.51	32.35	24.26	0	1199.999999	1199.999999	0.934947	0.934947	0	0		0	844.2406	789.3202	1	809.5052	0.746	0.254	1	0.5307		N/A		0.4693	0.073117463	0.165037208	0.233	n/a	n/a	n/a	1065.534526	0.887945439	"Chicago-Naperville-Joliet, IL-IN-WI"
H1406_803_0	2011	3	1200.01	844.2406	0.003798	0.959263	0.955619719	806.773	752.25	787.19	54.52	40.89	0	1200.01	1200.01	0.959263	0.959263	0	0		0	844.2406	809.8488	1	787.1855	0.746	0.254	1	0.5307		N/A		0.4693	0.073117495	0.165037263	0.233	n/a	n/a	n/a	1065.54	0.8879426	"Chicago-Naperville-Joliet, IL-IN-WI"
H1415_005_0	2011	11	37074	862.5824	0.0027	1.168	1.1648464	1004.7761	970.25	832.94	34.53	25.9	0	37074	16239	1.184	1.168	20835	1.155529446		0	862.5824	1007.4963	1	832.9424	0.746	0.254	1	0.5307		N/A		0.4693	0.071907457	0.162897447	0.233	n/a	n/a	n/a	37074	1	"Chicago-Naperville-Joliet, IL-IN-WI"
H1415_013_0	2011	6	7911	861.9212	0.0213	0.745	0.7291315	628.4539	523.69	718.24	104.76	78.57	0	7911	7828	0.745	0.745	83	0.745		0	861.9212	642.1313	1	718.2381	0.746	0.254	1	0.5307		N/A		0.4693	0.071907457	0.162897447	0.233	n/a	n/a	n/a	7911	1	"Chicago-Naperville-Joliet, IL-IN-WI"
H1415_021_0	2011	8	76579	862.1931	0.0261	0.948588517	0.923830357	796.5202	685.02	741.5	111.5	83.63	0	76579	74252	0.948588517	0.948588517	2327	0.948588517		0	862.1931	817.8665	1	741.4998	0.746	0.254	1	0.5307		N/A		0.4693	0.071907457	0.162897447	0.233	n/a	n/a	n/a	76579	1	"Chicago-Naperville-Joliet, IL-IN-WI"
H1415_802_0	2011	4	129.7	854.4381	0.0261	0.9486	0.92384154	789.3654	691.09	748.06	98.28	73.71	0	129.7	125	0.948588517	0.9486	4.7	0.948905395		0	854.4381	810.52	1	748.0612	0.746	0.254	1	0.5307		N/A		0.4693	0.072654588	0.16421057	0.233	n/a	n/a	n/a	120.4	0.928296068	"Chicago-Naperville-Joliet, IL-IN-WI"
H1415_804_0	2011	4	129.7	854.4381	0.0261	0.9486	0.92384154	789.3654	691.09	748.06	98.28	73.71	0	129.7	125	0.948588517	0.9486	4.7	0.948905395		0	854.4381	810.52	1	748.0612	0.746	0.254	1	0.5307		N/A		0.4693	0.072654588	0.16421057	0.233	n/a	n/a	n/a	120.4	0.928296068	"Chicago-Naperville-Joliet, IL-IN-WI"
H1416_007_0	2011	5	33605	855.2133	0.001351117	1.040724768	1.039318627	888.8391	872.07	839.08	16.77	12.58	0	33605	906.4242061	1.040724768	1.040724768	32698.57579	1.040724768		0	855.2133	890.0417	1	839.0786	0.746	0.254	1	0.5307		N/A		0.4693	0.073195051	0.164568218	0.233	n/a	n/a	n/a	29260	0.870703764	"Chicago-Naperville-Joliet, IL-IN-WI"
H1416_009_0	2011	5	92083	863.8021	0.004105872	1.038643565	1.034379028	893.4988	755.74	730.62	137.76	103.32	0	92083	84925.03662	1.038643565	1.038643565	7157.963376	1.038643565		0	863.8021	897.1825	1	730.6219	0.746	0.254	1	0.5307		N/A		0.4693	0.071907457	0.162897447	0.233	n/a	n/a	n/a	92083	1	"Chicago-Naperville-Joliet, IL-IN-WI"
H1416_018_0	2011	6	4368	785.5847	0.004440296	0.978041194	0.973698401	764.9225	616.48	633.13	148.44	111.33	0	4368	3907.456178	0.967796409	0.978041194	460.5438223	1.064962448		0	785.5847	768.3342	1	633.1324	0.746	0.254	1	0.5307		N/A		0.4693	0.084240718	0.179768264	0.233	n/a	n/a	n/a	2736	0.626373626	"St. Louis, MO-IL"
H1416_019_0	2011	5	22328	858.7202	0.006847413	1.077385692	1.070008388	918.8378	799.4	747.1	119.44	89.58	0	22328	20791.90119	1.077385692	1.077385692	1536.098807	1.077385692		0	858.7202	925.1729	1	747.0969	0.746	0.254	1	0.5307		N/A		0.4693	0.072493704	0.163765656	0.233	n/a	n/a	n/a	21035	0.942090649	"Chicago-Naperville-Joliet, IL-IN-WI"
H1416_022_0	2011	6	3064	850.0334	0	0.886072353	0.886072353	753.1911	593.56	669.88	159.63	119.72	0	3064	2963.590293	0.886072353	0.886072353	100.4097067	0.886072353		0	850.0334	753.1911	1	669.8776	0.746	0.254	1	0.5307		N/A		0.4693	0.073368462	0.165006477	0.233	n/a	n/a	n/a	2627	0.857375979	"Chicago-Naperville-Joliet, IL-IN-WI"
H1417_001_0	2011	4	4190	743.7401	0.023990178	0.871794134	0.850879638	632.8333	644.88	757.9	0	0	14.16	4190	4188.613501	0.871794134	0.871794134	1.386499007	0.871794134		0	743.7401	648.3883	1	757.898	0.746	0.254	1	0.5307		N/A		0.4693	0.085024586	0.184678278	0.233	n/a	n/a	n/a	1236	0.294988067	n/a
H1417_002_0	2011	5	44342	743.7846	0.032913875	0.958706419	0.927151675	689.6011	695.72	750.38	0	0	6.6	44342	43563.75794	0.958706419	0.958706419	778.2420638	0.958706419		0	743.7846	713.0711	1	750.3842	0.746	0.254	1	0.5307		N/A		0.4693	0.085000339	0.184855273	0.233	n/a	n/a	n/a	14420	0.325199585	n/a
H1417_003_0	2011	4	914	747.4588	0.03524857	0.843412744	0.813683651	608.195	604.22	742.57	3.98	2.99	0	914	914	0.843412744	0.843412744	0	0		0	747.4588	630.4163	1	742.5736	0.746	0.254	1	0.5307		N/A		0.4693	0.084862022	0.185037916	0.233	n/a	n/a	n/a	264	0.288840263	n/a
H1417_004_0	2011	5	5592	742.4098	0.037357203	0.725338835	0.698242205	518.3819	524.2	750.74	0	0	8.33	5592	5473.409462	0.725338835	0.725338835	118.5905383	0.725338835		0	742.4098	538.4987	1	750.7424	0.746	0.254	1	0.5307		N/A		0.4693	0.085071849	0.184647085	0.233	n/a	n/a	n/a	2340	0.418454936	n/a
H1417_005_0	2011	6	5166	742.4445	0.051156059	1.011082757	0.959359748	712.2714	718.99	749.45	0	0	7.01	5166	5151.269138	1.011082757	1.011082757	14.73086203	1.011082757		0	742.4445	750.6729	1	749.4477	0.746	0.254	1	0.5307		N/A		0.4693	0.085068436	0.184653477	0.233	n/a	n/a	n/a	2187	0.423344948	n/a
H1417_801_0	2011	2	60	752.684	0.03524857	0.843412744	0.813683651	612.4467	636.51	782.26	0	0	29.58	60	59.34929959	0.843412744	0.843412744	0.650700407	0.843412744		0	752.684	634.8233	1	782.2573	0.746	0.254	1	0.5307		N/A		0.4693	0.084509523	0.186379137	0.233	n/a	n/a	n/a	24	0.4	n/a
H1417_802_0	2011	3	7198	747.6721	0.03286847	0.917097188	0.886953606	663.1504	731.3	824.51	0	0	76.84	7198	7119.937641	0.917097188	0.917097188	78.06235879	0.917097188		0	747.6721	685.6879	1	824.5076	0.746	0.254	1	0.5307		N/A		0.4693	0.084779567	0.185575414	0.233	n/a	n/a	n/a	4560	0.633509308	"Champaign-Urbana, IL"
H1418_002_0	2011	6	79748	839.8893	0.0018	0.910215	0.908576613	763.1038	770.95	848.53	0	0	8.64	79748	78133	0.901328	0.910215	1615	1.340164208		0	839.8893	764.4798	1	848.525	0.746	0.254	1	0.5307		N/A		0.4693	0.071907457	0.162897447	0.233	n/a	n/a	n/a	79748	1	"Chicago-Naperville-Joliet, IL-IN-WI"
H1418_007_0	2011	5	6104	791.065	0.0018	0.814471	0.813004952	643.1398	644.79	793.09	0	0	2.02	6104	5979	0.802284	0.814471	125	1.397399584		0	791.065	644.2995	1	793.0948	0.746	0.254	1	0.5307		N/A		0.4693	0.085391552	0.168879251	0.233	n/a	n/a	n/a	4043	0.662352556	"Davenport-Moline-Rock Island, IA-IL"
H1418_008_0	2011	6	4053	815.01	0.001806	0.82364	0.822152506	670.0625	583.23	709.39	86.83	65.12	0	4053	3955	0.820771	0.82364	98	0.939424643		0	815.01	671.2748	1	709.3939	0.746	0.254	1	0.5307		N/A		0.4693	0.085413066	0.158887624	0.233	n/a	n/a	n/a	4053	1	"Davenport-Moline-Rock Island, IA-IL"
H1418_009_0	2011	4	1277	815.01	0.001806	0.70108	0.69981385	570.3553	527.93	754.39	42.43	31.82	0	1277	1260	0.70208	0.70108	17	0.626962353		0	815.01	571.3872	1	754.3863	0.746	0.254	1	0.5307		N/A		0.4693	0.085413066	0.158887624	0.233	n/a	n/a	n/a	1277	1	"Davenport-Moline-Rock Island, IA-IL"
H1418_016_0	2011	4	1200	737.4703	0.0018	0.912498	0.910855504	671.7289	644.18	707.23	27.55	20.66	0	1200	1181	0.907012	0.912498	19	1.253496211		0	737.4703	672.9402	1	707.2252	0.746	0.254	1	0.5307		N/A		0.4693	0.085348756	0.183850932	0.233	n/a	n/a	n/a	1200	1	Not in a Metro Area
H1418_017_0	2011	9	2888	815.01	0.001806	0.823589	0.822101598	670.021	605.05	735.98	64.97	48.73	0	2888	2843	0.818716	0.823589	45	1.131454311		0	815.01	671.2333	1	735.9796	0.746	0.254	1	0.5307		N/A		0.4693	0.085413066	0.158887624	0.233	n/a	n/a	n/a	2888	1	"Davenport-Moline-Rock Island, IA-IL"
H1419_001_0	2011	3	15536.38234	864.55	0.0025	0.908585809	0.906314345	783.5541	656.26	724.1	127.29	95.47	0	15536.38234	14614.48444	0.908585809	0.908585809	921.8979005	0.908585809		0	864.55	785.5179	1	724.0976	0.746	0.254	1	0.5307		N/A		0.4693	0.071907457	0.162897447	0.233	n/a	n/a	n/a	15536.38234	1	"Chicago-Naperville-Joliet, IL-IN-WI"
H1419_801_0	2011	1	83.50500476	857.7157	0.0019	0.96	0.958176	821.8426	825.36	861.39	0	0	3.67	83.50500476	83.27954125	0.96	0.96	0.225463513	0.96		0	857.7157	823.4071	1	861.3866	0.746	0.254	1	0.5307		N/A		0.4693	0.071907457	0.162897447	0.233	n/a	n/a	n/a	83.50500476	1	"Chicago-Naperville-Joliet, IL-IN-WI"
H1419_802_0	2011	1	190.8685823	857.075	0.0019	0.96	0.958176	821.2287	824.89	860.9	0	0	3.83	190.8685823	190.3532371	0.96	0.96	0.515345172	0.96		0	857.075	822.792	1	860.8961	0.746	0.254	1	0.5307		N/A		0.4693	0.071907457	0.162897447	0.233	n/a	n/a	n/a	190.8685823	1	"Chicago-Naperville-Joliet, IL-IN-WI"
H1463_001_0	2011	4	14641	737.2081	0.005267989	0.954317873	0.949290537	699.8247	682.85	719.33	16.97	12.73	0	14641	14632.92844	0.954317873	0.954317873	8.07155852	0.954317873		0	737.2081	703.5309	1	719.3267	0.746	0.254	1	0.5307		N/A		0.4693	0.085338491	0.183882404	0.233	n/a	n/a	n/a	6103	0.416843112	n/a
H1463_003_0	2011	4	52130	737.0456	0.006777542	1.134248245	1.126560829	830.3267	796.2	706.75	34.13	25.6	0	52130	49929.98584	1.134248245	1.134248245	2200.014162	1.134248245		0	737.0456	835.9927	1	706.7528	0.746	0.254	1	0.5307		N/A		0.4693	0.085348756	0.183850932	0.233	n/a	n/a	n/a	23551	0.45177441	n/a
H1463_005_0	2011	6	2544	737.387	0.024828839	1.075766104	1.049056081	773.5603	752.16	716.99	21.4	16.05	0	2544	2532.445117	1.075766104	1.075766104	11.55488266	1.075766104		0	737.387	793.256	1	716.9874	0.746	0.254	1	0.5307		N/A		0.4693	0.085329062	0.183911298	0.233	n/a	n/a	n/a	1236	0.485849057	n/a
H1463_801_0	2011	1	324	739.8841	0.009920553	0.952094819	0.942649512	697.4514	670.13	710.9	27.32	20.49	0	324	324	0.952094819	0.952094819	0	0		0	739.8841	704.4398	1	710.9005	0.746	0.254	1	0.5307		N/A		0.4693	0.085193997	0.18432395	0.233	n/a	n/a	n/a	156	0.481481481	n/a
H1463_802_0	2011	1	2364	739.0185	0.016906003	1.206945458	1.186540834	876.8757	766.82	646.27	110.06	82.55	0	2364	2292.363636	1.206945458	1.206945458	71.63636364	1.206945458		0	739.0185	891.9551	1	646.2652	0.746	0.254	1	0.5307		N/A		0.4693	0.085242735	0.184175321	0.233	n/a	n/a	n/a	1183	0.500423012	"Champaign-Urbana, IL"
H1468_007_0	2011	4	41689	785.693	0	0.951502	0.951502	747.5885	677.05	711.56	70.54	52.91	0	41689	41050	0.936844	0.951502	639	1.893146601		0	785.693	747.5885	1	711.5592	0.746	0.254	1	0.5307		N/A		0.4693	0.082697885	0.191543827	0.233	n/a	n/a	n/a	26046	0.624769124	"Peoria, IL"
H1468_802_0	2011	3	1200	785.9919	0	0.978489	0.978489	769.0845	608.48	621.86	160.6	120.45	0	1200	1095.466667	0.941223	0.978489	104.533333	1.369021471		0	785.9919	769.0845	1	621.8568	0.746	0.254	1	0.5307		N/A		0.4693	0.0826828	0.191585241	0.233	n/a	n/a	n/a	753.92	0.628266667	"Peoria, IL"
H1468_803_0	2011	3	1200	785.9919	0	0.978489	0.978489	769.0845	608.48	621.86	160.6	120.45	0	1200	1095.466667	0.941223	0.978489	104.533333	1.369021471		0	785.9919	769.0845	1	621.8568	0.746	0.254	1	0.5307		N/A		0.4693	0.0826828	0.191585241	0.233	n/a	n/a	n/a	753.92	0.628266667	"Peoria, IL"
H1468_804_0	2011	3	1200	785.9919	0	0.978489	0.978489	769.0845	608.48	621.86	160.6	120.45	0	1200	1095.466667	0.941223	0.978489	104.533333	1.369021471		0	785.9919	769.0845	1	621.8568	0.746	0.254	1	0.5307		N/A		0.4693	0.0826828	0.191585241	0.233	n/a	n/a	n/a	753.92	0.628266667	"Peoria, IL"
H1509_001_0	2011	5	226896.7438	803.1636	0.001786674	0.804534516	0.803097075	645.0183	556.12	692.47	88.9	66.68	0	226896.7438	219908.1736	0.785585391	0.804534516	6988.570287	1.400803463		0	803.1636	646.1728	1	692.4692	0.746	0.254	1	0.5307		N/A		0.4693	0.081118723	0.187907189	0.233	n/a	n/a	n/a	106005.9281	0.467198984	n/a
H1509_004_0	2011	4	17312.14256	812.7015	0.000140623	1.345667155	1.345477923	1093.472	1050.66	780.88	42.81	32.11	0	17312.14256	3148.942168	1.211541346	1.345667155	14163.20039	1.375487704		0	812.7015	1093.6258	1	780.8824	0.746	0.254	1	0.5307		N/A		0.4693	0.078611638	0.186671337	0.233	n/a	n/a	n/a	6763.650838	0.390688259	n/a
H1509_006_0	2011	4	1531.208849	814.63	0.000236974	2.064963641	2.064474298	1681.7827	1614.13	781.86	67.65	50.74	0	1531.208849	140.3107917	1.899035566	2.064963641	1390.898057	2.081702106		0	814.63	1682.1813	1	781.8601	0.746	0.254	1	0.5307		N/A		0.4693	0.075472347	0.185057811	0.233	n/a	n/a	n/a	1312.464727	0.857142857	"Indianapolis-Carmel, IN"
H1509_007_0	2011	4	103848.1178	814.5666	0.00184522	0.836907171	0.835362893	680.4587	628.62	752.51	51.84	38.88	0	103848.1178	99797.06473	0.819617679	0.836907171	4051.053102	1.262831114		0	814.5666	681.7166	1	752.5113	0.746	0.254	1	0.5307		N/A		0.4693	0.075479959	0.185061816	0.233	n/a	n/a	n/a	88881.41111	0.855878883	"Indianapolis-Carmel, IN"
H1509_009_0	2011	4	26826.99788	814.5868	0.001181607	0.827473371	0.826495622	673.2524	591.21	715.32	82.04	61.53	0	26826.99788	24956.15256	0.7855742	0.827473371	1870.84531	1.386387611		0	814.5868	674.0489	1	715.3214	0.746	0.254	1	0.5307		N/A		0.4693	0.081118723	0.187907189	0.233	n/a	n/a	n/a	26826.99788	1	"Evansville, IN-KY"
H1509_801_0	2011	1	654777.3689	806.9825	0.001302741	0.853672633	0.852560519	688.0015	739.89	867.84	0	0	60.86	654777.3689	650809.1601	0.849410435	0.853672633	3968.208808	1.552697725		0	806.9825	688.8989	1	867.8445	0.746	0.254	1	0.5307		N/A		0.4693	0.078819421	0.172378013	0.233	n/a	n/a	n/a	197600.8381	0.301783243	n/a
H1509_803_0	2011	1	552244.7738	823.3241	0.001302741	0.880135093	0.878988505	723.6924	724.26	823.97	0	0	0.65	552244.7738	548242.7709	0.875933531	0.880135093	4002.002878	1.455715774		0	823.3241	724.6364	1	823.9698	0.746	0.254	1	0.5307		N/A		0.4693	0.076598152	0.162543179	0.233	n/a	n/a	n/a	113340.5295	0.205236038	n/a
H1509_804_0	2011	1	59.38754423	828.7043	0.001302741	0.853672633	0.852560519	706.5206	762.19	894	0	0	65.3	59.38754423	59.02763231	0.849410435	0.853672633	0.359911914	1.552697725		0	828.7043	707.4422	1	894.0011	0.746	0.254	1	0.5307		N/A		0.4693	0.076452586	0.164825044	0.233	n/a	n/a	n/a	14.60197258	0.245876013	n/a
