bid_id	contract_year	version	opt_sup_b0016	opt_sup_b0017	opt_sup_b0018	opt_sup_b0019	opt_sup_b0020	opt_sup_c0016	opt_sup_c0017	opt_sup_c0018	opt_sup_c0019	opt_sup_c0020	opt_sup_d0016	opt_sup_d0017	opt_sup_d0018	opt_sup_d0019	opt_sup_d0020	opt_sup_d0021	opt_sup_e0016	opt_sup_e0017	opt_sup_e0018	opt_sup_e0019	opt_sup_e0020	opt_sup_e0021	opt_sup_f0016	opt_sup_f0017	opt_sup_f0018	opt_sup_f0019	opt_sup_f0020	opt_sup_f0021	opt_sup_f0030	opt_sup_f0031	opt_sup_g0016	opt_sup_g0017	opt_sup_g0018	opt_sup_g0019	opt_sup_g0020	opt_sup_g0021	opt_sup_g0030	opt_sup_g0031	opt_sup_h0016	opt_sup_h0017	opt_sup_h0018	opt_sup_h0019	opt_sup_h0020	opt_sup_h0021	opt_sup_h0030	opt_sup_h0031	opt_sup_i0016	opt_sup_i0017	opt_sup_i0018	opt_sup_i0019	opt_sup_i0020	opt_sup_i0021	opt_sup_i0030	opt_sup_i0031	opt_sup_j0016	opt_sup_j0017	opt_sup_j0018	opt_sup_j0019	opt_sup_j0020	opt_sup_j0021	opt_sup_j0030
H2320_022_2	2018	4	1	2	3	4	5	"Enhanced Vision, Dental and Hearing"					31.235441	0	0	0	0	31.235441	4.201356661	0	0	0	0	4.201356661	27.03408433	0	0	0	0	27.03408433	3878710.22	19.96422857	0	0	0	0	0	0	0	0	1.965915666	0	0	0	0	1.965915666	-106124.22	-0.546235234	29	0	0	0	0	29	3772586	19.41799334	5905.063806	0	0	0	0	5905.063806	194283
H2320_022_3	2018	4	1	2	3	4	5	"Enhanced Vision, Dental and Hearing"					31.235441	0	0	0	0	31.235441	4.201356661	0	0	0	0	4.201356661	27.03408433	0	0	0	0	27.03408433	3878710.22	19.96422857	0	0	0	0	0	0	0	0	1.965915666	0	0	0	0	1.965915666	-106124.22	-0.546235234	29	0	0	0	0	29	3772586	19.41799334	5270.417499	0	0	0	0	5270.417499	194283
H2320_022_4	2018	4	1	2	3	4	5	"Enhanced Vision, Dental and Hearing"					31.235441	0	0	0	0	31.235441	4.201356661	0	0	0	0	4.201356661	27.03408433	0	0	0	0	27.03408433	3878710.22	19.96422857	0	0	0	0	0	0	0	0	1.965915666	0	0	0	0	1.965915666	-106124.22	-0.546235234	29	0	0	0	0	29	3772586	19.41799334	3616.245268	0	0	0	0	3616.245268	194283
H2320_022_5	2018	4	1	2	3	4	5	"Enhanced Vision, Dental and Hearing"					31.235441	0	0	0	0	31.235441	4.201356661	0	0	0	0	4.201356661	27.03408433	0	0	0	0	27.03408433	3878710.22	19.96422857	0	0	0	0	0	0	0	0	1.965915666	0	0	0	0	1.965915666	-106124.22	-0.546235234	29	0	0	0	0	29	3772586	19.41799334	8238.075876	0	0	0	0	8238.075876	194283
H2322_004_0	2018	9	1	2	3	4	5	Delta Dental Option 1	Delta Dental Option 2				57.03	88.46	0	0	0	72.745	31.35	37.79	0	0	0	34.57	25.68	50.67	0	0	0	38.175	343023.636	35.38894863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.7	50.7	0	0	0	38.2	343023.636	35.38894863	2486.1	2486.1	0	0	0	4972.2	9692.959222
H2322_008_0	2018	9	1	2	3	4	5	Delta Dental Option 1	Delta Dental Option 2				57.03	88.46	0	0	0	72.745	31.35	37.79	0	0	0	34.57	25.68	50.67	0	0	0	38.175	343023.636	35.38894863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.7	50.7	0	0	0	38.2	343023.636	35.38894863	1748.3	1748.3	0	0	0	3496.6	9692.959222
H2322_011_0	2018	9	1	2	3	4	5	Delta Dental Option 1	Delta Dental Option 2				57.03	88.46	0	0	0	72.745	31.35	37.79	0	0	0	34.57	25.68	50.67	0	0	0	38.175	343023.636	35.38894863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.7	50.7	0	0	0	38.2	343023.636	35.38894863	508.7	508.7	0	0	0	1017.4	9692.959222
H2334_001_0	2018	9	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2334_003_0	2018	9	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2354_015_0	2018	9	1	2	3	4	5	Delta Dental Option 1	Delta Dental Option 2				57.03	88.46	0	0	0	72.745	31.35	37.79	0	0	0	34.57	25.68	50.67	0	0	0	38.175	2848953.364	35.38894863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.7	50.7	0	0	0	38.2	2848953.364	35.38894863	2039.2	2039.2	0	0	0	4078.4	80504.04078
H2354_018_0	2018	11	1	2	3	4	5	Delta Dental Option 1	Delta Dental Option 2				57.03	88.46	0	0	0	72.745	31.35	37.79	0	0	0	34.57	25.68	50.67	0	0	0	38.175	2848953.364	35.38894863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.7	50.7	0	0	0	38.2	2848953.364	35.38894863	16014.9	16014.9	0	0	0	32029.8	80504.04078
H2354_019_0	2018	7	1	2	3	4	5	Delta Dental Option 1	Delta Dental Option 2				57.03	88.46	0	0	0	72.745	31.35	37.79	0	0	0	34.57	25.68	50.67	0	0	0	38.175	2848953.364	35.38894863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.7	50.7	0	0	0	38.2	2848953.364	35.38894863	477.2	477.2	0	0	0	954.4	80504.04078
H2354_020_0	2018	13	1	2	3	4	5	Delta Dental Option 1	Delta Dental Option 2				57.03	88.46	0	0	0	72.745	31.35	37.79	0	0	0	34.57	25.68	50.67	0	0	0	38.175	2848953.364	35.38894863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.7	50.7	0	0	0	38.2	2848953.364	35.38894863	2405.7	2405.7	0	0	0	4811.4	80504.04078
H2354_021_0	2018	11	1	2	3	4	5	Delta Dental Option 1	Delta Dental Option 2				57.03	88.46	0	0	0	72.745	31.35	37.79	0	0	0	34.57	25.68	50.67	0	0	0	38.175	2848953.364	35.38894863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.7	50.7	0	0	0	38.2	2848953.364	35.38894863	12500.9	12500.9	0	0	0	25001.8	80504.04078
H2354_022_0	2018	11	1	2	3	4	5	Delta Dental Option 1	Delta Dental Option 2				57.03	88.46	0	0	0	72.745	31.35	37.79	0	0	0	34.57	25.68	50.67	0	0	0	38.175	2848953.364	35.38894863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.7	50.7	0	0	0	38.2	2848953.364	35.38894863	1242.2	1242.2	0	0	0	2484.4	80504.04078
H2392_001_0	2018	5	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H2400_001_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	
H2406_001_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2406_008_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2406_009_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2406_010_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2406_011_0	2018	4	1	2	3	4	5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2416_001_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2417_001_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2419_001_0	2018	8	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2422_002_0	2018	10	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2425_001_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2456_002_0	2018	7	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2458_002_0	2018	10	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2459_001_0	2018	8	1	2	3	4	5	Choice Dental					27.28182436					27.28182436	12.19485552					12.19485552	15.08696884	0	0	0	0	15.08696884	0	0	2.39958666					2.39958666	0	0	2.51					2.51	0	0	20	0	0	0	0	20	0	0	41712.16045					41712.16045	0
H2459_020_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2459_021_1	2018	10	1	2	3	4	5	Classic Choice Dental					30.6947838					30.6947838	14.56102151					14.56102151	16.13376228	0	0	0	0	16.13376228	4519327.08	15.41795736	2.520513038					2.520513038	844188.48	2.88	2.35					2.35	1671388.44	5.702042638	21	0	0	0	0	21	7034904	24	228770.3398					228770.3398	293121
H2459_021_2	2018	8	1	2	3	4	5	Classic Choice Dental					30.6947838					30.6947838	14.56102151					14.56102151	16.13376228	0	0	0	0	16.13376228	4519327.08	15.41795736	2.520513038					2.520513038	844188.48	2.88	2.35					2.35	1671388.44	5.702042638	21	0	0	0	0	21	7034904	24	13154.68647					13154.68647	293121
H2459_021_3	2018	8	1	2	3	4	5	Classic Choice Dental					30.6947838					30.6947838	14.56102151					14.56102151	16.13376228	0	0	0	0	16.13376228	4519327.08	15.41795736	2.520513038					2.520513038	844188.48	2.88	2.35					2.35	1671388.44	5.702042638	21	0	0	0	0	21	7034904	24	10341.45137					10341.45137	293121
H2459_022_1	2018	8	1	2	3	4	5	Choice Dental					27.28182436					27.28182436	12.19485552					12.19485552	15.08696884	0	0	0	0	15.08696884	0	0	2.39958666					2.39958666	0	0	2.51					2.51	0	0	20	0	0	0	0	20	0	0	66224.99676					66224.99676	0
H2459_022_2	2018	8	1	2	3	4	5	Choice Dental					27.28182436					27.28182436	12.19485552					12.19485552	15.08696884	0	0	0	0	15.08696884	0	0	2.39958666					2.39958666	0	0	2.51					2.51	0	0	20	0	0	0	0	20	0	0	12516.54431					12516.54431	0
H2459_023_1	2018	9	1	2	3	4	5	Choice Dental					27.28182436					27.28182436	12.19485552					12.19485552	15.08696884	0	0	0	0	15.08696884	0	0	2.39958666					2.39958666	0	0	2.51					2.51	0	0	20	0	0	0	0	20	0	0	107860.7814					107860.7814	0
H2459_023_2	2018	9	1	2	3	4	5	Choice Dental					27.28182436					27.28182436	12.19485552					12.19485552	15.08696884	0	0	0	0	15.08696884	0	0	2.39958666					2.39958666	0	0	2.51					2.51	0	0	20	0	0	0	0	20	0	0	28570.62881					28570.62881	0
H2459_024_0	2018	10	1	2	3	4	5	Choice Dental					27.28182436					27.28182436	12.19485552					12.19485552	15.08696884	0	0	0	0	15.08696884	0	0	2.39958666					2.39958666	0	0	2.51					2.51	0	0	20	0	0	0	0	20	0	0	1938.905189					1938.905189	0
H2486_003_0	2018	6	1	2	3	4	5	MyOption Platinum Dental					34.28					34.28	16.7					16.7	17.58	0	0	0	0	17.58	128472.02	15.58180958	6.17					6.17	49505.44	6.004298363	1.35					1.35	56642.46	6.869916313	25.1	0	0	0	0	25.1	234619.92	28.45602426	375.25993					375.25993	8245
H2491_004_0	2018	2	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2491_006_0	2018	2	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2491_007_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2491_008_0	2018	2	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2563_003_0	2018	6	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2563_004_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2563_005_1	2018	6	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2563_005_2	2018	6	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2593_001_0	2018	5	1	2	3	4	5	Optional Dental 1					49.1652					49.1652	13.7352					13.7352	35.43	0	0	0	0	35.43	0	0	0.27					0.27	0	0	-0.7					-0.7	0	0	35	0	0	0	0	35	0	0	2739					2739	0
H2593_003_0	2018	6	1	2	3	4	5	Optional Dental 1					49.1652					49.1652	13.7352					13.7352	35.43	0	0	0	0	35.43	0	0	0.27					0.27	0	0	-0.7					-0.7	0	0	35	0	0	0	0	35	0	0	561					561	0
H2593_005_0	2018	5	1	2	3	4	5	Optional Dental 1					49.1652					49.1652	13.7352					13.7352	35.43	0	0	0	0	35.43	0	0	0.27					0.27	0	0	-0.7					-0.7	0	0	35	0	0	0	0	35	0	0	520					520	0
H2593_006_0	2018	5	1	2	3	4	5	Optional Dental 1					49.1652					49.1652	13.7352					13.7352	35.43	0	0	0	0	35.43	0	0	0.27					0.27	0	0	-0.7					-0.7	0	0	35	0	0	0	0	35	0	0	1852					1852	0
H2593_013_0	2018	5	1	2	3	4	5	Optional Dental 1					49.1652					49.1652	13.7352					13.7352	35.43	0	0	0	0	35.43	0	0	0.27					0.27	0	0	-0.7					-0.7	0	0	35	0	0	0	0	35	0	0	599					599	0
H2593_018_0	2018	5	1	2	3	4	5	Optional Dental 1					49.1652					49.1652	13.7352					13.7352	35.43	0	0	0	0	35.43	0	0	0.27					0.27	0	0	-0.7					-0.7	0	0	35	0	0	0	0	35	0	0	1097					1097	0
H2593_019_0	2018	6	1	2	3	4	5	Optional Dental 1					49.1652					49.1652	13.7352					13.7352	35.43	0	0	0	0	35.43	0	0	0.27					0.27	0	0	-0.7					-0.7	0	0	35	0	0	0	0	35	0	0	446					446	0
H2593_020_0	2018	5	1	2	3	4	5	Optional Dental 1					49.1652					49.1652	13.7352					13.7352	35.43	0	0	0	0	35.43	0	0	0.27					0.27	0	0	-0.7					-0.7	0	0	35	0	0	0	0	35	0	0	225					225	0
H2610_005_0	2018	8	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2610_006_0	2018	8	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2610_011_0	2018	8	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2610_015_0	2018	8	1	2	3	4	5											0						0	0	0	0	0	0	0		0						0		0						0	0	0	0	0	0	0	0	0		0						0	
H2649_012_0	2018	2	1	2	3	4	5											0						0	0	0	0	0	0	0	3659537.543	12.86151231						0	1128142.554	3.964877851						0	810161.145	2.847326312	0	0	0	0	0	0	5597841.243	19.67371647						0	284534
H2649_021_0	2018	3	1	2	3	4	5	MyOption Vision	MyOption Platinum Dental				10.75	31.27				21.01	0	14.32				7.16	10.75	16.95	0	0	0	13.85	3659537.543	12.86151231	2.79	5.95				4.37	1128142.554	3.964877851	1.76	1.3				1.53	810161.145	2.847326312	15.3	24.2	0	0	0	19.75	5597841.243	19.67371647	666.980262	666.980262				1333.960524	284534
H2649_023_0	2018	6	1	2	3	4	5	MyOption Dental Enriched HMO					29.49					29.49	12.29					12.29	17.2	0	0	0	0	17.2	3659537.543	12.86151231	6.02					6.02	1128142.554	3.964877851	1.28					1.28	810161.145	2.847326312	24.5	0	0	0	0	24.5	5597841.243	19.67371647	1089.208924					1089.208924	284534
H2649_028_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	3659537.543	12.86151231						0	1128142.554	3.964877851						0	810161.145	2.847326312	0	0	0	0	0	0	5597841.243	19.67371647						0	284534
H2649_029_0	2018	4	1	2	3	4	5	MyOption Dental High PPO					27.67					27.67	10.47					10.47	17.2	0	0	0	0	17.2	3659537.543	12.86151231	6.02					6.02	1128142.554	3.964877851	1.28					1.28	810161.145	2.847326312	24.5	0	0	0	0	24.5	5597841.243	19.67371647	892.060529					892.060529	284534
H2649_030_0	2018	5	1	2	3	4	5	MyOption Dental High PPO					42.29					42.29	19.84					19.84	22.45	0	0	0	0	22.45	3659537.543	12.86151231	7.87					7.87	1128142.554	3.964877851	1.68					1.68	810161.145	2.847326312	32	0	0	0	0	32	5597841.243	19.67371647	203.567858					203.567858	284534
H2649_031_0	2018	4	1	2	3	4	5	MyOption Dental High PPO	MyOption Vision	MyOption Plus			42.29	10.75	17.52			23.52	19.84	0	2.83			7.556666667	22.45	10.75	14.69	0	0	15.96333333	3659537.543	12.86151231	7.87	2.79	5.14			5.266666667	1128142.554	3.964877851	1.68	1.76	1.07			1.503333333	810161.145	2.847326312	32	15.3	20.9	0	0	22.73333333	5597841.243	19.67371647	662.601529	662.601529	662.601529			1987.804587	284534
H2649_032_0	2018	4	1	2	3	4	5	MyOption Dental Enriched HMO					28.64					28.64	11.28					11.28	17.36	0	0	0	0	17.36	3659537.543	12.86151231	6.1					6.1	1128142.554	3.964877851	1.34					1.34	810161.145	2.847326312	24.8	0	0	0	0	24.8	5597841.243	19.67371647	1942.503695					1942.503695	284534
H2649_033_0	2018	4	1	2	3	4	5	MyOption Vision	MyOption Enhanced Dental HMO				10.75	24.52				17.635	0	7.94				3.97	10.75	16.58	0	0	0	13.665	3659537.543	12.86151231	2.79	5.8				4.295	1128142.554	3.964877851	1.76	1.22				1.49	810161.145	2.847326312	15.3	23.6	0	0	0	19.45	5597841.243	19.67371647	333.548023	333.548023				667.096046	284534
H2649_034_0	2018	4	1	2	3	4	5	MyOption Dental High PPO	MyOption Vision	MyOption Plus			42.29	10.75	17.52			23.52	19.84	0	2.83			7.556666667	22.45	10.75	14.69	0	0	15.96333333	3659537.543	12.86151231	7.87	2.79	5.14			5.266666667	1128142.554	3.964877851	1.68	1.76	1.07			1.503333333	810161.145	2.847326312	32	15.3	20.9	0	0	22.73333333	5597841.243	19.67371647	436.661891	436.661891	436.661891			1309.985673	284534
H2649_039_0	2018	4	1	2	3	4	5	MyOption Enhanced Dental HMO					24.52					24.52	7.94					7.94	16.58	0	0	0	0	16.58	3659537.543	12.86151231	5.8					5.8	1128142.554	3.964877851	1.22					1.22	810161.145	2.847326312	23.6	0	0	0	0	23.6	5597841.243	19.67371647	958.067661					958.067661	284534
H2649_043_0	2018	4	1	2	3	4	5	MyOption Dental High PPO					32.2					32.2	14.17					14.17	18.03	0	0	0	0	18.03	3659537.543	12.86151231	6.32					6.32	1128142.554	3.964877851	1.35					1.35	810161.145	2.847326312	25.7	0	0	0	0	25.7	5597841.243	19.67371647	2185.953575					2185.953575	284534
H2649_045_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	3659537.543	12.86151231						0	1128142.554	3.964877851						0	810161.145	2.847326312	0	0	0	0	0	0	5597841.243	19.67371647						0	284534
H2649_046_0	2018	5	1	2	3	4	5											0						0	0	0	0	0	0	0	3659537.543	12.86151231						0	1128142.554	3.964877851						0	810161.145	2.847326312	0	0	0	0	0	0	5597841.243	19.67371647						0	284534
H2649_048_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	3659537.543	12.86151231						0	1128142.554	3.964877851						0	810161.145	2.847326312	0	0	0	0	0	0	5597841.243	19.67371647						0	284534
H2649_049_0	2018	4	1	2	3	4	5	MyOption Dental Advantage HMO					24.55					24.55	8.32					8.32	16.23	0	0	0	0	16.23	3659537.543	12.86151231	5.68					5.68	1128142.554	3.964877851	1.19					1.19	810161.145	2.847326312	23.1	0	0	0	0	23.1	5597841.243	19.67371647	860.225973					860.225973	284534
H2649_050_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	3659537.543	12.86151231						0	1128142.554	3.964877851						0	810161.145	2.847326312	0	0	0	0	0	0	5597841.243	19.67371647						0	284534
H2649_051_0	2018	2	1	2	3	4	5											0						0	0	0	0	0	0	0	3659537.543	12.86151231						0	1128142.554	3.964877851						0	810161.145	2.847326312	0	0	0	0	0	0	5597841.243	19.67371647						0	284534
H2649_052_0	2018	2	1	2	3	4	5	MyOption Dental High PPO					20.29					20.29	9.13					9.13	11.16	0	0	0	0	11.16	3659537.543	12.86151231	3.91					3.91	1128142.554	3.964877851	0.83					0.83	810161.145	2.847326312	15.9	0	0	0	0	15.9	5597841.243	19.67371647	273.816153					273.816153	284534
H2649_053_0	2018	2	1	2	3	4	5											0						0	0	0	0	0	0	0	3659537.543	12.86151231						0	1128142.554	3.964877851						0	810161.145	2.847326312	0	0	0	0	0	0	5597841.243	19.67371647						0	284534
H2649_054_0	2018	2	1	2	3	4	5											0						0	0	0	0	0	0	0	3659537.543	12.86151231						0	1128142.554	3.964877851						0	810161.145	2.847326312	0	0	0	0	0	0	5597841.243	19.67371647						0	284534
H2649_055_0	2018	2	1	2	3	4	5	MyOption Dental High PPO	MyOption Fitness				20.29	22.78				21.535	9.13	0				4.565	11.16	22.78	0	0	0	16.97	3659537.543	12.86151231	3.91	0				1.955	1128142.554	3.964877851	0.83	-7.78				-3.475	810161.145	2.847326312	15.9	15	0	0	0	15.45	5597841.243	19.67371647	341.674753	341.674753				683.349506	284534
H2649_059_1	2018	4	1	2	3	4	5	MyOption Dental High PPO	MyOption Vision	MyOption Plus			24.42	10.75	15.79			16.98666667	11.52	0	2.56			4.693333333	12.9	10.75	13.23	0	0	12.29333333	3659537.543	12.86151231	4.52	2.79	4.63			3.98	1128142.554	3.964877851	0.98	1.76	0.94			1.226666667	810161.145	2.847326312	18.4	15.3	18.8	0	0	17.5	5597841.243	19.67371647	1687.016607	1687.016607	1687.016607			5061.049821	284534
H2649_059_2	2018	3	1	2	3	4	5	MyOption Dental High PPO	MyOption Vision	MyOption Plus			24.42	10.75	15.79			16.98666667	11.52	0	2.56			4.693333333	12.9	10.75	13.23	0	0	12.29333333	3659537.543	12.86151231	4.52	2.79	4.63			3.98	1128142.554	3.964877851	0.98	1.76	0.94			1.226666667	810161.145	2.847326312	18.4	15.3	18.8	0	0	17.5	5597841.243	19.67371647	477.960546	477.960546	477.960546			1433.881638	284534
H2649_061_1	2018	3	1	2	3	4	5	MyOption Vision					10.75					10.75	0					0	10.75	0	0	0	0	10.75	3659537.543	12.86151231	2.79					2.79	1128142.554	3.964877851	1.76					1.76	810161.145	2.847326312	15.3	0	0	0	0	15.3	5597841.243	19.67371647	57.880357					57.880357	284534
H2649_061_2	2018	3	1	2	3	4	5	MyOption Vision					10.75					10.75	0					0	10.75	0	0	0	0	10.75	3659537.543	12.86151231	2.79					2.79	1128142.554	3.964877851	1.76					1.76	810161.145	2.847326312	15.3	0	0	0	0	15.3	5597841.243	19.67371647	429.462003					429.462003	284534
H2649_062_1	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	3659537.543	12.86151231						0	1128142.554	3.964877851						0	810161.145	2.847326312	0	0	0	0	0	0	5597841.243	19.67371647						0	284534
H2649_062_2	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	3659537.543	12.86151231						0	1128142.554	3.964877851						0	810161.145	2.847326312	0	0	0	0	0	0	5597841.243	19.67371647						0	284534
H2649_063_0	2018	3	1	2	3	4	5	MyOption Platinum Dental					29.14					29.14	12.59					12.59	16.55	0	0	0	0	16.55	3659537.543	12.86151231	5.8					5.8	1128142.554	3.964877851	1.25					1.25	810161.145	2.847326312	23.6	0	0	0	0	23.6	5597841.243	19.67371647	1151.239242					1151.239242	284534
H2649_064_0	2018	2	1	2	3	4	5											0						0	0	0	0	0	0	0	3659537.543	12.86151231						0	1128142.554	3.964877851						0	810161.145	2.847326312	0	0	0	0	0	0	5597841.243	19.67371647						0	284534
H2649_065_1	2018	2	1	2	3	4	5	MyOption Dental High PPO					20.29					20.29	9.13					9.13	11.16	0	0	0	0	11.16	3659537.543	12.86151231	3.91					3.91	1128142.554	3.964877851	0.83					0.83	810161.145	2.847326312	15.9	0	0	0	0	15.9	5597841.243	19.67371647	2552.354529					2552.354529	284534
H2649_065_2	2018	2	1	2	3	4	5	MyOption Dental High PPO					20.29					20.29	9.13					9.13	11.16	0	0	0	0	11.16	3659537.543	12.86151231	3.91					3.91	1128142.554	3.964877851	0.83					0.83	810161.145	2.847326312	15.9	0	0	0	0	15.9	5597841.243	19.67371647	515.700396					515.700396	284534
H2649_066_0	2018	6	1	2	3	4	5											0						0	0	0	0	0	0	0	3659537.543	12.86151231						0	1128142.554	3.964877851						0	810161.145	2.847326312	0	0	0	0	0	0	5597841.243	19.67371647						0	284534
H2649_067_0	2018	2	1	2	3	4	5											0						0	0	0	0	0	0	0	3659537.543	12.86151231						0	1128142.554	3.964877851						0	810161.145	2.847326312	0	0	0	0	0	0	5597841.243	19.67371647						0	284534
H2663_002_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	7228.2	5.993532338						0	8089.693769	6.707872113						0	14458.96267	11.98918961	0	0	0	0	0	0	29776.85644	24.69059406						0	1206
H2663_005_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	7228.2	5.993532338						0	8089.693769	6.707872113						0	14458.96267	11.98918961	0	0	0	0	0	0	29776.85644	24.69059406						0	1206
H2663_006_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	7228.2	5.993532338						0	8089.693769	6.707872113						0	14458.96267	11.98918961	0	0	0	0	0	0	29776.85644	24.69059406						0	1206
H2663_015_0	2018	4	1	2	3	4	5	Coventry Medicare Advantage HMO Dental Plan	Coventry Medicare Advantage HMO Dental/Vision Plan				10.04596109	22.54596109				18.76129236	0.395973358	2.895973358				2.139039613	9.649987728	19.64998773	0	0	0	16.62225275	7228.2	5.993532338	1.68	2.35				2.147141757	8089.693769	6.707872113	0.67	1				0.900084746	14458.96267	11.98918961	12	23	0	0	0	19.66949153	29776.85644	24.69059406	393	905				1298	1206
H2663_016_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	7228.2	5.993532338						0	8089.693769	6.707872113						0	14458.96267	11.98918961	0	0	0	0	0	0	29776.85644	24.69059406						0	1206
H2663_017_0	2018	3	1	2	3	4	5											0						0	0	0	0	0	0	0	7228.2	5.993532338						0	8089.693769	6.707872113						0	14458.96267	11.98918961	0	0	0	0	0	0	29776.85644	24.69059406						0	1206
H2663_021_0	2018	4	1	2	3	4	5											0						0	0	0	0	0	0	0	7228.2	5.993532338						0	8089.693769	6.707872113						0	14458.96267	11.98918961	0	0	0	0	0	0	29776.85644	24.69059406						0	1206
