bid_id	contract_year	version	bnchmk_e0012	bnchmk_e0013	bnchmk_e0014	bnchmk_e0015	bnchmk_e0016	bnchmk_e0017	bnchmk_e0018	bnchmk_e0019	bnchmk_e0023	bnchmk_e0024	bnchmk_e0025	bnchmk_e0036	bnchmk_f0012	bnchmk_f0015	bnchmk_f0036	bnchmk_g0012	bnchmk_g0015	bnchmk_g0031	bnchmk_g0036	bnchmk_h0036	bnchmk_i0036	bnchmk_j0036	bnchmk_k0036	bnchmk_l0016	bnchmk_l0017	bnchmk_l0018	bnchmk_l0024	bnchmk_l0025	bnchmk_l0026	bnchmk_l0036	bnchmk_m0016	bnchmk_m0017	bnchmk_m0018	bnchmk_m0036	bnchmk_n0036	bnchmk_o0036	bnchmk_p0036	bnchmk_q0036	bnchmk_r0036	bnchmk_s0036	bnchmk_t0036	bnchmk_t0037	bnchmk_u0036
H3749_004_0	2012	7	14313.0199	817.9534	0.001240681	1.051164754	1.049860594	858.7371	816.41	777.64	42.33	28.22	0	14313.0199	13244.63395	1.027151868	1.051164754	1068.385947	1.3488492		0	817.9534	859.8038	1	777.6366	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.087103469	0.186037404	0.224	n/a	n/a	n/a	13356.53146	0.933173541	"Tulsa, OK"
H3749_017_0	2012	7	54982.28756	818.5699	0.002238542	0.812399602	0.810581012	663.5172	587.8	725.16	75.72	50.48	0	54982.28756	51411.96978	0.79321404	0.812399602	3570.317774	1.088668438		0	818.5699	665.0059	1	725.1589	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.08707448	0.186015441	0.224	n/a	n/a	n/a	50833.80281	0.924548706	"Tulsa, OK"
H3749_801_0	2012	2	11027.19487	829.108	0.001201748	1.032523138	1.031282305	855.0444	830.99	805.78	24.05	16.03	0	11027.19487	10887.63537	1.017365639	1.032523138	139.5595084	2.215024611		0	829.108	856.0732	1	805.7832	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.086133064	0.186248062	0.224	n/a	n/a	n/a	8924.96399	0.809359415	"Tulsa, OK"
H3749_803_0	2012	2	12251.77419	866.2858	0.001708615	0.886478398	0.884963747	766.6315	705.49	797.2	61.14	40.76	0	12251.77419	12213.43948	0.883009701	0.886478398	38.33471275	1.991605119		0	866.2858	767.9437	1	797.1965	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.081621496	0.186756373	0.224	n/a	n/a	n/a	10488.26123	0.856060605	"Oklahoma City, OK"
H3749_804_0	2012	2	23.84406839	848.3055	0.001901048	0.886478398	0.88479316	750.5749	703.97	795.63	46.6	31.07	0	23.84406839	23.76946242	0.883009701	0.886478398	0.074605971	1.991605119		0	848.3055	752.0045	1	795.6323	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.083537049	0.186235194	0.224	n/a	n/a	n/a	12.02919638	0.504494291	"Oklahoma City, OK"
H3755_001_0	2012	9	181906.8288	824.2117	0.008406533	0.846419072	0.839303622	691.7638	588.82	701.56	102.94	73.77	0	181906.8288	177387.238	0.846419072	0.846419072	4519.590738	0.846419072		0	824.2117	697.6285	1	701.5578	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.087296508	0.186182989	0.224	n/a	n/a	n/a	180186.8462	0.990544706	"Tulsa, OK"
H3755_002_0	2012	6	34922.28682	824.8777	0.006759854	0.811656813	0.806170132	664.9918	564.83	700.63	100.16	71.78	0	34922.28682	34888.85285	0.811656813	0.811656813	33.43396864	0.811656813		0	824.8777	669.5176	1	700.6337	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.087303171	0.186187992	0.224	n/a	n/a	n/a	34661.16562	0.992522792	"Tulsa, OK"
H3755_004_0	2012	9	90528.64625	824.4246	0.015197112	0.918733144	0.904771054	745.9155	674.24	745.21	71.68	51.37	0	90528.64625	89460.54472	0.918733144	0.918733144	1068.101534	0.918733144		0	824.4246	757.4262	1	745.2051	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.087292885	0.186180267	0.224	n/a	n/a	n/a	89575.27191	0.98946881	"Tulsa, OK"
H3755_801_0	2012	4	28269.0612	824.4222	0.012550961	0.790355847	0.780436122	643.4089	597.54	765.65	45.87	32.87	0	28269.0612	28250.91613	0.790355847	0.790355847	18.14506816	0.790355847		0	824.4222	651.5869	1	765.6488	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.087309706	0.186192899	0.224	n/a	n/a	n/a	28112.53501	0.994462986	"Tulsa, OK"
H3805_001_0	2012	5	111872.5307	846.1249	0.000674227	1.135491049	1.13472547	960.1194	922.93	813.35	37.19	26.65	0	111872.5307	105255.7866	1.099174315	1.135491049	6616.744033	1.713199119		0	846.1249	960.7672	1	813.3509	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.079766813	0.140517744	0.224	n/a	n/a	n/a	91568.54914	0.818507891	"Portland-Vancouver-Hillsboro, OR-WA"
H3805_007_0	2012	5	86430.69504	790.7639	0.001317497	0.947357741	0.9461096	748.1493	701.11	741.05	47.04	33.71	0	86430.69504	82864.76941	0.923224047	0.947357741	3565.925636	1.508175102		0	790.7639	749.1363	1	741.0452	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	39363.23213	0.455431165	n/a
H3805_801_0	2012	2	6190.348101	842.3084	0.002425205	0.93274763	0.930485526	783.7558	806.84	867.12	0	0	24.81	6190.348101	6155.189938	0.929191253	0.93274763	35.15816366	1.555367538		0	842.3084	785.6612	1	867.1172	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.07968486	0.140840004	0.224	n/a	n/a	n/a	5199.69526	0.839968153	"Portland-Vancouver-Hillsboro, OR-WA"
H3805_803_0	2012	2	6773.182619	836.902	0.001616347	1.182717145	1.180805464	988.2184	963.01	815.55	25.21	18.07	0	6773.182619	6716.190802	1.179357229	1.182717145	56.99181661	1.578665942		0	836.902	989.8183	1	815.5535	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.080192594	0.138823971	0.224	n/a	n/a	n/a	4789.201156	0.707082833	"Portland-Vancouver-Hillsboro, OR-WA"
H3805_804_0	2012	2	23.84406839	838.2284	0.001901048	1.182717145	1.180468744	989.5024	954.88	808.9	34.62	24.81	0	23.84406839	23.64343645	1.179357229	1.182717145	0.200631941	1.578665942		0	838.2284	991.3871	1	808.899	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.080930613	0.135808388	0.224	n/a	n/a	n/a	12.26121393	0.51422491	"Portland-Vancouver-Hillsboro, OR-WA"
H3810_001_0	2012	7	6024	716.3742	0	0.939736997	0.939736997	673.2034	633.78	674.42	39.42	28.25	0	6024	5975.032352	0.934558648	0.939736997	48.96764754	1.571599195		0	716.3742	673.2034	1	674.4227	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	4653	0.772410359	Not in a Metro Area
H3810_002_0	2012	10	8739	714.5247	0	1.540356169	1.540356169	1100.6226	1067.12	692.77	33.5	24.01	0	8739	75.3668538	1.630085208	1.540356169	8663.633146	1.539575596		0	714.5247	1100.6226	1	692.7748	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	8739	1	Not in a Metro Area
H3810_003_0	2012	11	17808	716.3178	0.000613873	1.068280802	1.067625013	764.7588	741.99	694.99	22.77	16.32	0	17808	17572.14547	1.060026005	1.068280802	235.8545334	1.683297611		0	716.3178	765.2285	1	694.9912	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	13896	0.78032345	Not in a Metro Area
H3810_004_0	2012	7	778	717.4098	0	0.964603166	0.964603166	692.0158	690.73	716.08	1.29	0.92	0	778	757.4361233	0.969345089	0.964603166	20.56387665	0.789942316		0	717.4098	692.0158	1	716.0769	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	504	0.64781491	Not in a Metro Area
H3810_005_0	2012	11	3792	717.6439	0	1.18965014	1.18965014	853.7452	845.71	710.89	8.04	5.76	0	3792	3730.358169	1.176743869	1.18965014	61.64183148	1.970694626		0	717.6439	853.7452	1	710.8897	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	2340	0.617088608	Not in a Metro Area
H3810_006_0	2012	7	1483	718.2922	0.001282375	0.808870903	0.807833627	580.2606	482.41	597.17	97.85	70.13	0	1483	1483	0.808870903	0.808870903	0	0		0	718.2922	581.0057	1	597.165	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	798	0.538098449	Not in a Metro Area
H3810_007_0	2012	12	6076	717.475	0.002568558	0.85375096	0.851558051	610.9716	565.73	664.35	45.24	32.42	0	6076	5827.304738	0.845477011	0.85375096	248.6952621	1.047622056		0	717.475	612.545	1	664.347	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	3882	0.638907176	Not in a Metro Area
H3810_019_0	2012	13	2400	722.63	0	1.540356169	1.540356169	1113.1076	1070.09	694.7	43.02	30.83	0	2400	0	1.540356169	1.540356169	2400	1.540356169		0	722.63	1113.1076	1	694.703	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	2400	1	"Medford, OR"
H3811_001_0	2012	4	5807.483871	727.9558	0.00494546	0.830613807	0.826506039	601.6599	564.69	683.23	36.97	26.5	0	5807.483871	5789.746317	0.830613807	0.830613807	17.73755404	0.830613807		0	727.9558	604.6502	1	683.2255	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	3429.419355	0.590517241	Not in a Metro Area
H3811_002_0	2012	6	22428.06905	728.0356	0.000452354	0.976165191	0.975723619	710.3616	663.31	679.81	47.05	33.72	0	22428.06905	22034.31315	0.976165191	0.976165191	393.755899	0.976165191		0	728.0356	710.683	1	679.8134	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	12809.8779	0.571153846	Not in a Metro Area
H3811_003_0	2012	5	18946.25551	726.2873	0.001452399	1.335240666	1.333301363	968.3599	923.45	692.6	44.91	32.19	0	18946.25551	1768.973956	1.335240666	1.335240666	17177.28155	1.335240666		0	726.2873	969.7684	1	692.6041	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	13626.9598	0.719242902	"Corvallis, OR"
H3811_009_0	2012	6	21574.17812	727.4841	0.001443339	0.946320451	0.944954589	687.4395	621.67	657.88	65.77	47.14	0	21574.17812	21396.63114	0.946320451	0.946320451	177.5469859	0.946320451		0	727.4841	688.4331	1	657.8835	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	11400.35864	0.528426092	Not in a Metro Area
H3812_001_0	2012	5	255932.8005	834.8485	0.003077744	0.825011083	0.82247191	686.6395	601.32	731.11	85.32	56.88	0	255932.8005	243953.1947	0.800523335	0.825011083	11979.60576	1.323680612		0	834.8485	688.7593	1	731.1131	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.080389831	0.138028089	0.224	n/a	n/a	n/a	167765.5944	0.655506422	"Portland-Vancouver-Hillsboro, OR-WA"
H3812_005_0	2012	3	6078.958035	833.2063	0.000538381	2.246743869	2.245534266	1870.9932	1745.76	777.44	125.23	83.49	0	6078.958035	516.2158657	1.969812271	2.246743869	5562.742169	2.272442793		0	833.2063	1872.0011	1	777.4364	0.74	0.26	1	3		0.666666667	0.52532		N/A		0.47468	0.079837505	0.140238801	0.224	n/a	n/a	n/a	4863.166428	0.8	"Portland-Vancouver-Hillsboro, OR-WA"
H3813_001_0	2012	9	2219	797.0963	0.001668901	0.644650553	0.643574695	512.991	502.92	781.45	10.07	7.22	0	2219	2216	0.644650553	0.644650553	3	0.644650553		0	797.0963	513.8485	1	781.4478	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.081959075	0.1314286	0.224	n/a	n/a	n/a	780	0.351509689	n/a
H3813_003_0	2012	10	7126	792.965	0.000866354	1.075137009	1.07420556	851.8074	849.08	790.43	2.73	1.96	0	7126	7029	1.075137009	1.075137009	97	1.075137009		0	792.965	852.546	1	790.426	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.081846143	0.131920028	0.224	n/a	n/a	n/a	2698	0.378613528	n/a
H3813_802_0	2012	8	62096	802.4256	0.003717405	0.630461983	0.628118301	504.0182	512.95	816.65	0	0	14.22	62096	62081	0.630461983	0.630461983	15	0.630461983		0	802.4256	505.8989	1	816.6455	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.081791593	0.132156454	0.224	n/a	n/a	n/a	17988	0.289680495	n/a
H3814_007_0	2012	9	23556	719.4011	0.0004	1.431359655	1.430787111	1029.3099	976.37	682.4	52.94	37.94	0	23556	369	1.431359655	1.431359655	23187	1.431359655		0	719.4011	1029.7218	1	682.4006	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	23556	1	Not in a Metro Area
H3815_001_0	2012	10	178554	939.8575	0.008	1.095483142	1.086719277	1021.3613	760.44	699.76	260.92	186.99	0	178554	128779.0491	1.022527132	1.095483142	49774.95088	1.284236831		0	939.8575	1029.5981	1	699.7575	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.061859536	0.154284647	0.224	n/a	n/a	n/a	131296.32	0.73533116	"Los Angeles-Long Beach-Santa Ana, CA"
H3817_001_0	2012	5	91503.09722	806.0878	0.001584689	0.95592518	0.954410335	769.3385	690.22	723.19	79.12	56.7	0	91503.09722	91452.95643	0.95592518	0.95592518	50.14079683	0.95592518		0	806.0878	770.5596	1	723.19	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.081859015	0.131864148	0.224	n/a	n/a	n/a	24899.56154	0.272117145	n/a
H3817_002_0	2012	7	267092.6317	819.469	0.002699937	0.971681467	0.969057988	794.1129	719.03	741.99	75.08	53.81	0	267092.6317	260836.0032	0.971681467	0.971681467	6256.628522	0.971681467		0	819.469	796.2628	1	741.9886	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.081236885	0.134526237	0.224	n/a	n/a	n/a	115996.7239	0.434293987	n/a
H3817_003_0	2012	6	295148.2189	815.4756	0.004229365	1.023119417	1.018792271	830.8002	752.46	738.58	78.34	56.14	0	295148.2189	294524.5976	1.023119417	1.023119417	623.621342	1.023119417		0	815.4756	834.3289	1	738.5804	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.081322941	0.134162652	0.224	n/a	n/a	n/a	121555.6236	0.411846035	n/a
H3817_801_0	2012	4	1200	815.8244	0.003238673	0.992698977	0.98948395	807.2451	733.63	741.43	73.62	52.76	0	1200	1186.806316	0.992698977	0.992698977	13.19368369	0.992698977		0	815.8244	809.868	1	741.4269	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.081343403	0.134038114	0.224	n/a	n/a	n/a	480.473591	0.400394659	n/a
H3817_802_0	2012	4	18000	815.8244	0.003238673	0.992698977	0.98948395	807.2451	733.85	741.65	73.4	52.6	0	18000	17802.09474	0.992698977	0.992698977	197.9052553	0.992698977		0	815.8244	809.868	1	741.6492	0.74	0.26	1	4		0.716666667	0.52532		N/A		0.47468	0.081343403	0.134038114	0.224	n/a	n/a	n/a	7207.103865	0.400394659	n/a
H3818_002_0	2012	7	24960.78417	760.6086	0.002	1.27776651	1.275210976	969.9365	935.29	733.44	34.65	23.1	0	24960.78417	260	1.27776651	1.27776651	24700.78417	1.27776651		0	760.6086	971.8802	1	733.4394	0.74	0.26	1	2.5		0.666666667	0.52532		N/A		0.47468	0.080773358	0.136459615	0.224	n/a	n/a	n/a	13860.44893	0.555289002	"Portland-Vancouver-Hillsboro, OR-WA"
H3818_003_0	2012	7	11872.9631	749.7956	0.012	1.049241333	1.036650437	777.2759	779.02	751.48	0	0	1.68	11872.9631	7034	0.988998371	1.049241333	4838.963103	1.136811539		0	749.7956	786.7165	1	751.478	0.74	0.26	1	2.5		0.666666667	0.52532		N/A		0.47468	0.081642814	0.132798177	0.224	n/a	n/a	n/a	7973.312621	0.671552042	Not in a Metro Area
H3818_004_0	2012	7	2747.511697	741.8263	0.005	0.719041011	0.715445806	530.7365	534.94	747.7	0	0	5.87	2747.511697	2713	0.719041011	0.719041011	34.51169706	0.719041011		0	741.8263	533.4035	1	747.7016	0.74	0.26	1	2.5		0.666666667	0.52532		N/A		0.47468	0.082319652	0.129841626	0.224	n/a	n/a	n/a	2329.343003	0.847800941	Not in a Metro Area
H3818_014_0	2012	7	9890.202766	747.2245	0.019	0.97426289	0.955751895	714.1612	711.92	744.88	2.24	1.49	0	9890.202766	9630	0.97426289	0.97426289	260.2027664	0.97426289		0	747.2245	727.9931	1	744.8795	0.74	0.26	1	2.5		0.666666667	0.52532		N/A		0.47468	0.081894042	0.131711914	0.224	n/a	n/a	n/a	7289.143033	0.73700643	Not in a Metro Area
H3832_001_0	2012	5	12516	822.9	0.02	1.066055572	1.04473446	859.712	680.16	651.04	179.55	128.68	0	12516	12132	1.066055572	1.066055572	384	1.066055572		0	822.9	877.2571	1	651.0362	0.74	0.26	1	3	New contract under new parent org	0.716666667	0.52532		N/A		0.47468	0.070804835	0.147168803	0.224	n/a	n/a	n/a	12516	1	"Honolulu, HI"
H3832_006_0	2012	9	73800	822.9	0.02	1.066268431	1.044943062	859.8836	672.58	643.65	187.3	134.23	0	73800	71508	1.066268431	1.066268431	2292	1.066268431		0	822.9	877.4323	1	643.6523	0.74	0.26	1	3	New contract under new parent org	0.716666667	0.52532		N/A		0.47468	0.070804835	0.147168803	0.224	n/a	n/a	n/a	73800	1	"Honolulu, HI"
H3832_801_0	2012	4	5709.5	795.9687	0.0212	1.065670387	1.043078175	830.2576	673.62	645.8	156.64	112.26	0	5709.5	5538.215	1.065670387	1.065670387	171.285	1.065670387		0	795.9687	848.2403	1	645.8001	0.74	0.26	1	3	New contract under new parent org	0.716666667	0.52532		N/A		0.47468	0.068844406	0.145205522	0.224	n/a	n/a	n/a	3956.64	0.692992381	"Honolulu, HI"
H3832_802_0	2012	4	5709.5	795.9687	0.0212	1.065670387	1.043078175	830.2576	673.62	645.8	156.64	112.26	0	5709.5	5538.215	1.065670387	1.065670387	171.285	1.065670387		0	795.9687	848.2403	1	645.8001	0.74	0.26	1	3	New contract under new parent org	0.716666667	0.52532		N/A		0.47468	0.068844406	0.145205522	0.224	n/a	n/a	n/a	3956.64	0.692992381	"Honolulu, HI"
H3832_805_0	2012	4	5709.5	795.9687	0.0212	1.065670387	1.043078175	830.2576	673.62	645.8	156.64	112.26	0	5709.5	5538.215	1.065670387	1.065670387	171.285	1.065670387		0	795.9687	848.2403	1	645.8001	0.74	0.26	1	3	New contract under new parent org	0.716666667	0.52532		N/A		0.47468	0.068844406	0.145205522	0.224	n/a	n/a	n/a	3956.64	0.692992381	"Honolulu, HI"
H3832_806_0	2012	3	5709.5	795.9687	0.0212	1.065670387	1.043078175	830.2576	673.62	645.8	156.64	112.26	0	5709.5	5538.215	1.065670387	1.065670387	171.285	1.065670387		0	795.9687	848.2403	1	645.8001	0.74	0.26	1	3	New contract under new parent org	0.716666667	0.52532		N/A		0.47468	0.068844406	0.145205522	0.224	n/a	n/a	n/a	3956.64	0.692992381	"Honolulu, HI"
H3864_001_0	2012	8	10257	770.7808	0.005887225	0.977839267	0.972082508	749.2625	761.83	783.71	0	0	12.93	10257	10256.20942	0.977839267	0.977839267	0.790581162	0.977839267		0	770.7808	753.6997	1	783.7092	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	7865.90214	0.766881363	"Bend, OR"
H3864_002_0	2012	7	6875	767.9449	0.003600091	0.71403007	0.711459497	546.3617	515.14	724.06	31.22	22.37	0	6875	6860.683966	0.71403007	0.71403007	14.31603396	0.71403007		0	767.9449	548.3358	1	724.0609	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	3951.225372	0.574723691	"Bend, OR"
H3864_006_0	2012	8	14347	768.5077	0.001355898	0.878526455	0.877335263	674.2389	645.08	735.27	29.16	20.9	0	14347	14086.59637	0.878526455	0.878526455	260.4036301	0.878526455		0	768.5077	675.1544	1	735.2719	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	8263.888775	0.576001169	"Bend, OR"
H3864_007_0	2012	9	34082	771.3435	0.004585169	1.001174497	0.996583942	768.7086	741.22	743.76	27.49	19.7	0	34082	33910.24584	1.001174497	1.001174497	171.754163	1.001174497		0	771.3435	772.2495	1	743.7607	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	26814.56348	0.786766137	"Bend, OR"
H3864_014_0	2012	8	46000	768.5077	0.001355898	1.02047603	1.019092368	783.1804	740.48	726.61	42.7	30.6	0	46000	26026.10966	0.763567121	1.02047603	19973.89034	1.355230016		0	768.5077	784.2437	1	726.6073	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	26496.05379	0.576001169	"Bend, OR"
H3864_015_0	2012	6	4600	859.42	0.001355898	0.865186678	0.864013573	742.5505	582.82	674.55	159.73	114.47	0	4600	4600	0.865186678	0.865186678	0	0		0	859.42	743.5587	1	674.5496	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	4600	1	"Eugene-Springfield, OR"
H3864_016_0	2012	8	4600	821.3606	0.001355898	0.847249464	0.84610068	694.9538	568.03	671.35	126.92	90.96	0	4600	4600	0.847249464	0.847249464	0	0		0	821.3606	695.8973	1	671.3504	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.085804307	0.166817633	0.224	n/a	n/a	n/a	3663.336433	0.796377485	"Boise City-Nampa, ID"
H3864_801_0	2012	5	16037	771.8591	0.007211307	0.775516468	0.769923981	594.2728	564.61	733.33	29.66	21.26	0	16037	16034.09948	0.775516468	0.775516468	2.900524507	0.775516468		0	771.8591	598.5894	1	733.3321	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.082905047	0.127205581	0.224	n/a	n/a	n/a	11929.70253	0.743886172	"Bend, OR"
H3887_001_0	2012	3	6132.545208	817.0759	0.000548778	2.168503893	2.167313866	1770.8599	1713.65	790.68	57.21	38.14	0	6132.545208	189.8168755	2.199298151	2.168503893	5942.728332	2.167520293		0	817.0759	1771.8322	1	790.6792	0.74	0.26	1	2.5		0.666666667	0.52532		N/A		0.47468	0.074572311	0.166228988	0.224	n/a	n/a	n/a	4806.753105	0.783810464	"Chicago-Joliet-Naperville, IL"
H3887_003_0	2012	4	170328.6195	844.6224	0.004434527	0.822477855	0.818830554	691.6026	609.37	744.2	82.23	54.82	0	170328.6195	161418.1252	0.802155011	0.822477855	8910.494315	1.190636492		0	844.6224	694.6832	1	744.1955	0.74	0.26	1	2.5		0.666666667	0.52532		N/A		0.47468	0.07291913	0.167442342	0.224	n/a	n/a	n/a	170328.6195	1	"Chicago-Joliet-Naperville, IL"
H3907_002_0	2012	2	203191	806.435	0.001193289	0.928810621	0.927702282	748.1315	630.72	679.87	117.41	84.14	0	203191	198223.7231	0.928810621	0.928810621	4967.276861	0.928810621		0	806.435	749.0254	1	679.8733	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.085916838	0.18159448	0.224	n/a	n/a	n/a	115891	0.570354986	"Pittsburgh, PA"
H3907_006_0	2012	6	77054	809.5912	0.001262354	1.069554047	1.068203891	864.8085	856.22	801.55	8.59	6.16	0	77054	75226.81387	1.069554047	1.069554047	1827.18613	1.069554047		0	809.5912	865.9015	1	801.5511	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.086610199	0.180182439	0.224	n/a	n/a	n/a	55428	0.719339684	"Pittsburgh, PA"
H3907_029_0	2012	6	468455	806.638	0.000753032	0.980407203	0.979668925	790.2382	697.73	712.21	92.51	66.3	0	468455	441701.691	0.980407203	0.980407203	26753.309	0.980407203		0	806.638	790.8338	1	712.21	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.08609701	0.181175219	0.224	n/a	n/a	n/a	276300	0.589811188	"Pittsburgh, PA"
H3907_032_0	2012	4	1480	809.73	0	1.905320616	1.905320616	1542.7953	1504.4	789.58	38.4	27.52	0	1480	0	1.905320616	1.905320616	1480	1.905320616		0	809.73	1542.7953	1	789.5784	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.087987324	0.177140801	0.224	n/a	n/a	n/a	1480	1	"Pittsburgh, PA"
H3907_034_0	2012	4	70820	815.565	0.002893064	1.311459543	1.307665407	1066.4861	1014.83	776.06	51.66	37.02	0	70820	399.998859	1.311459543	1.311459543	70420.00114	1.311459543		0	815.565	1069.5805	1	776.0624	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.087242787	0.17877683	0.224	n/a	n/a	n/a	58987	0.832914431	"Pittsburgh, PA"
H3907_801_0	2012	2	85340	806.6838	0.001388288	1.025322836	1.023899392	825.963	801.81	783.09	24.15	17.31	0	85340	84162.53564	1.025322836	1.025322836	1177.464357	1.025322836		0	806.6838	827.1113	1	783.0945	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.085718643	0.181856325	0.224	n/a	n/a	n/a	42974	0.503562222	"Pittsburgh, PA"
H3907_802_0	2012	4	112524	816.4377	0.001149683	1.003344807	1.002191278	818.2267	771.37	769.68	46.86	33.58	0	112524	110880.405	1.003344807	1.003344807	1643.594998	1.003344807		0	816.4377	819.1685	1	769.6834	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.087624913	0.177923524	0.224	n/a	n/a	n/a	103600	0.920692474	"Pittsburgh, PA"
H3907_803_0	2012	2	1	809.73	0.001149683	1.003344807	1.002191278	811.5043	768.7	767.02	42.8	30.67	0	1	1	1.003344807	1.003344807	0	0		0	809.73	812.4384	1	767.0192	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.087987324	0.177140801	0.224	n/a	n/a	n/a	1	1	"Pittsburgh, PA"
H3909_001_0	2012	7	44004	928.8529	0.001248317	1.026329398	1.025048214	952.119	1069.13	1043	0	0	114.15	44004	43103.47566	1.026329398	1.026329398	900.5243363	1.026329398		0	928.8529	953.309	1	1043.0046	0.74	0.26	1	3.5		0.716666667	0.52532		N/A		0.47468	0.075052451	0.149927746	0.224	n/a	n/a	n/a	44004	1	"Philadelphia, PA"
