,state_code,prov_nbr,name,address,city,state,zip
1567,11,2866,TURNER HILL DIALYSIS,7301 STONECREST CONCOURSE ,LITHONIA,GA,30038
1568,11,2867,"SEMINOLE DIALYSIS, LLC",76 HIGHLAND PAVILION COURT,HIRAM ,GA,30141
1569,11,2868,"BIO-MEDICAL APPLICATIONS OF GEORGIA,LLC ",150 GENTILLY BOULEVARD,CARTERSVILLE,GA,30120
1570,11,2869,"GOLDENDALE DIALYSIS, LLC",1200 BROOKSTONE CENTRE PARKWAYSUITE 111 ,COLUMBUS,GA,31904
1571,11,2870,OSAGE DIALYSIS LLC,6225 ATLANTA HIGHWAYSUITE 117 ,ALPHARETTA,GA,30004
1572,11,2871,"INNOVATIVE DIALYSIS CENTERS OF LA GRANGE, LLC ",1300 LAFAYETTE PKWY SUITE E ,LAGRANGE,GA,30241
1573,11,2872,"LAPHAM DIALYSIS, LLC",449 INDUSTRIAL BOULEVARD,ELLIJAY ,GA,30540
1574,11,2874,HEPHZIBAH DIALYSIS CLINIC LLC ,2516 TOBACCO RD ,HEPHZIBAH ,GA,30815
1575,11,2875,"TOTAL RENAL CARE, INC.",5615 OLD NATIONAL HWY ,ATLANTA ,GA,30349
1576,11,2876,"TOTAL RENAL CARE, INC ",2401 SHELBY STREET,COLUMBUS,GA,31903
1577,11,2877,"TOTAL RENAL CARE, INC.",2540 FLAT SHOALS ROAD ,ATLANTA ,GA,30349
1578,11,2878,"DIALYSIS CLINIC, INC. - CAMP CREEK",3492 WASHINGTON ROAD,ATLANTA ,GA,30344
1579,11,2879,FRESENIUS MEDICAL CARE - CHAPEL HILL,3138 GOLF RIDGE BOULEVARD ,DOUGLASVILLE,GA,30135
1580,11,2880,DAVITA SOUTH FULTON HOME TRAINING ,1275 CLEVELAND AVE 1ST FL ,ATLANTA ,GA,30344
1581,11,2881,DAVITA MERIWETHER GREENVILLE DIALYSIS ,4130 WHITEHOUSE PKWY,WARM SPRINGS,GA,31830
1582,11,2882,"USRC VOLDOSTA HOME PROGRAM, LLC ",3564 N. CROSSING CIRCLE SUITE B ,VALDOSTA,GA,31602
1583,11,2883,DAVITA NEWTON COUNTY DIALYSIS ,10132 CARLIN AVENUE ,COVINGTON ,GA,30014
1584,11,2884,"EMORY DIALYSIS, LLC ",5673 PEACHTREE DUNWOODY ROADSUITE 501 ,ATLANTA ,GA,30342
1585,11,2885,DAVITA SUMTER COUNTY DIALYSIS ,1432 E FORSYTH ST ,AMERICUS,GA,31709
1586,11,2886,"ATHENS RENAL CENTER, LLC",2047 PRINCE AVENUESUITE A ,ATHENS,GA,30606
1587,11,2887,"GEORGIA KIDNEY INSTITUTE, LLC ",1625 HARDEMAN AVENUE,MACON ,GA,31201
1588,11,2888,"BIO-MEDICAL APPLICATIONS OF GEORGIA, INC. ","315 W. 10TH STREET, NESUITE 105 ",ROME,GA,30165
1589,11,2889,"FRESENIUS MEDICAL CARE BRASELTON, LLC ",2349 SPARTA WAY ,BUFORD,GA,30519
1590,11,2890,"INNOVATIVE HOME DIALYSIS OF GEORGIA, LLC",3753 MARIETTA HIGHWAY SUITE 100 ,CANTON,GA,30114
1591,11,2891,DAVITA SAVANNAH RIVERSIDE AT HOME ,540 E OGLETHORPE AVE,SAVANNAH,GA,31401
1592,11,2892,DAVITA LOCUST GROVE DIALYSIS,521 STANLEY K. TANGER BLVD. ,LOCUST GROVE,GA,30248
1593,11,2893,"USRC WINDER, LLC",429 LOGANVILLE HIGHWAY,WINDER,GA,30680
1594,11,2894,NEPHRON CORPORATION ,4585 NELSON BROGDON BLVD,BUFORD,GA,30518
1595,11,2895,"WARNER ROBINS DIALYSIS CENTER, LLC",105 TOMMY STALNAKER DRIVE ,WARNER ROBINS ,GA,31088
1596,11,2896,"BIO-MEDICAL APPLICATIONS OF GEORGIA, INC. ",2450 MT. ZION PARKWAY ,JONESBORO ,GA,30236
1597,11,2897,"FRESENIUS MEDICAL CARE JONESBORO, LLC ",8060 SUMMIT BUSINESS PARKWAY,JONESBORO ,GA,30236
1598,11,2899,"MACON SOUTHSIDE DIALYSIS CENTER, LLC",2101-2121 EISENHOWER PARKWAYSUITE 2117,MACON ,GA,31206
1599,11,3500,BROOKS COUNTY DIALYSIS FACILITY ,101 E DAVIS STREET,QUITMAN ,GA,31643
1600,11,3501,DECATUR COUNTY DIALYSIS CENTER,700 GORDON AVENUE ,BAINBRIDGE,GA,39819
1601,11,9800,EMORY UNIVERSITY HOSPITAL TRANSPLANT CENTER ,"1365 CLIFTON ROAD NECLINIC BUILDING B, SUITE B6100",ATLANTA ,GA,30322
1602,11,9803,PIEDMONT HOSPITAL TRANSPLANT,1968 PEACHTREE ROAD NWBLDG 77 5TH FL,ATLANTA ,GA,30309
1603,12,2500,DSI WAHIAWA DIALYSIS CENTER ,850 KILANI AVENUE ,WAHIAWA ,HI,96786
1604,12,2501,DSI HONOLULU DIALYSIS CENTER,226 N. KUAKINI ST ,HONOLULU,HI,96817
1605,12,2502,DSI - WINDWARD DIALYSIS CENTER,45-480 KANEOHE BAY DRIVE #D09 ,KANEOHE ,HI,96744
1606,12,2503,DSI ALOHA DIALYSIS CENTER ,"1520 LILIHA STREET, SUITE 101 ",HONOLULU,HI,96817
1607,12,2506,FMC LANAI COMMUNITY DIALYSIS CENTER ,P.O. BOX 631466 ,LANAI CITY,HI,96763
1608,12,2507,HILO DIALYSIS ,1384 KINOOLE STREET BIG ISLAND,HILO,HI,96720
1609,12,2508,DSI - KAPOLEI DIALYSIS CENTER ,555 FARRINGTON HIGHWAY,KAPOLEI ,HI,96707
1610,12,2509,DSI - PEARLRIDGE DIALYSIS CENTER,"98-1005 MOANALUA ROAD, SUITE 420ISLAND OF OAHU",AIEA,HI,96701
1611,12,2510,MAUI DIALYSIS FACILITY,105 MAUI LANI PARKWAY ISLAND OF MAUI,WAILUKU ,HI,96793
1612,12,2511,KAUAI DIALYSIS FACILITY ,3224 ELUA STREET,LIHUE ,HI,96766
1613,12,2512,LEEWARD DIALYSIS FACILITY ,91-2137 FORT WEAVER ROAD,EWA BEACH ,HI,96706
1614,12,2513,KONA DIALYSIS ,78-6831 ALII DRIVE SUITE 336,KAILUA KONA ,HI,96740
1615,12,2514,WAIANAE DIALYSIS,86-080 FARRINGTON HIGHWAY SUITE 101 ,WAIANAE ,HI,96792
1616,12,2515,KAHANA DIALYSIS ,10 HOOHUI ROAD SUITE 100ISLAND OF MAUI,LAHAINA ,HI,96761
1617,12,2516,WEST KAUAI DIALYSIS ,PO BOX 785,WAIMEA,HI,96796
1618,12,2517,MOLOKAI DIALYSIS FACILITY ,PO BOX 1917 ,KAUNAKAKAI,HI,96748
1619,12,2518,SIEMSEN DIALYSIS FACILITY ,2226 LILIHASTREET SUITE 226 ,HONOLULU,HI,96817
1620,12,2519,NORTH HAWAII DIALYSIS ,67-1123 MAMALAHOA HIGHWAY #112,KAMUELA ,HI,96743
1621,12,2520,KAIMUKI DIALYSIS,3625 HARDING AVENUE ,HONOLULU,HI,96816
1622,12,2521,DSI KAPAHULU DIALYSIS CENTER,750 PALANI AVENUE ,HONOLULU,HI,96816
1623,12,2522,WAIPAHU DIALYSIS,94-450 MOKUOLA STREET #109,WAIPAHU ,HI,96797
1624,12,2523,DSI KOOLAU DIALYSIS CENTER,47-388 HUI IWA STREET ,KANEOHE ,HI,96744
1625,12,2524,LIBERTY DIALYSIS HAWAII KAILUA DIALYSIS FACILITY,25 KANEOHE BAY DRIVE,KAILUA,HI,96734
1626,12,2525,DSI WAIPAHU DIALYSIS,94-862 KAHUAILANI STREET,WAIPAHU ,HI,96797
1627,12,2526,DAVITA RAINBOW WAILUKU DIALYSIS ,"80 MAHALANI ST., STE 100",WAILUKU ,HI,96793
1628,12,2527,LIBERTY DIALYSIS HAWAII ,7192 KALANIANAOLE HWY SUITE Q-101 ,HONOLULU,HI,96825
1629,12,2528,DAVITA RAINBOW DIALYSIS LAHAINA ,305 KEAWE STREET SUITE 503,LAHAINA ,HI,96761
1630,12,2529,US RENAL CARE WEST OAHU DIALYSIS,889 KAMOKILA BLVD ,KAPOLEI ,HI,96707
1631,12,2530,LIBERTY DIALYSIS HAWAII - HAWAII SALT LAKE,"4380 LAWEHANA STREET, STE 100 ",HONOLULU,HI,96818
1632,12,2531,US RENAL CARE BERETANIA DIALYSIS,1908 SOUTH BERETANIA STREET ,HONOLULU,HI,96826
1633,12,2532,LIBERTY DIALYSIS-HAWAII ALA MOANA ,"500 ALA MOANA BLVD, SUITE 7302",HONOLULU,HI,96813
1634,12,2533,LIBERTY DIALYSIS HAWAII MILILANI,95-1105 AINAMAKUA DR,MILILANI,HI,96789
1635,12,9801,THE QUEEN'S MEDICAL CENTER,1301 PUNCHBOWL STREET ,HONOLULU,HI,96813
1636,13,2304,BEAR LAKE DIALYSIS CENTER ,164 S FIFTH ST,MONTPELIER,ID,83254
1637,13,2500,GEM STATE REGIONAL DIALYSIS CENTER,2225 TETON PLAZA SUITE A,IDAHO FALLS ,ID,83404
1638,13,2501,NAMPA DIALYSIS CENTER ,846 PARKCENTRE WAY,NAMPA ,ID,83651
1639,13,2502,TABLE ROCK DIALYSIS CENTER,"5610 W GAGE ST, SUITE B ",BOISE ,ID,83706
1640,13,2503,BURLEY DIALYSIS CENTER,741 N OVERLAND AVE,BURLEY,ID,83318
1641,13,2505,TWIN FALLS DIALYSIS CENTER,582 POLE LINE RD,TWIN FALLS,ID,83301
1642,13,2508,FMC POST FALLS DIALYSIS UNIT,1300 E MULLAN SUITE 1200,POST FALLS,ID,83854
1643,13,2510,YELLOWSTONE DIALYSIS CENTER ,1165 SUMMERS AVE,REXBURG ,ID,83440
1644,13,2511,IDAHO KIDNEY CENTER - POCATELLO ,444 HOSPITAL WAY #600 ,POCATELLO ,ID,83201
1645,13,2512,LIBERTY DIALYSIS - MERIDIAN ,3525 E LOUISE DR SUITE 100,MERIDIAN,ID,83642
1646,13,2513,TREASURE VALLEY DIALYSIS CENTER ,3045 E ST. LUKES STREET STE 105 ,MERIDIAN,ID,83642
1647,13,2514,LIBERTY DIALYSIS - IDAHO FALLS,2381 E SUNNYSIDE ROAD ,IDAHO FALLS ,ID,83404
1648,13,2515,IDAHO KIDNEY CENTER - BLACKFOOT ,245 POPLAR,BLACKFOOT ,ID,83221
1649,13,2516,LIBERTY DIALYSIS - NAMPA,280 WEST GEORGIA AVENUE ,NAMPA ,ID,83686
1650,13,2518,CALDWELL DIALYSIS CENTER,4716 BEACON LN,CALDWELL,ID,83605
1651,13,2519,DSI HAYDEN DIALYSIS ,8556 WAYNE DR ,HAYDEN,ID,83835
1652,13,2520,FMC PALOUSE ,723 S MAIN ST ,MOSCOW,ID,83843
1653,13,2521,MOSCOW DIALYSIS CENTER,212 RODEO DR STE 110,MOSCOW,ID,83843
1654,13,2522,LIBERTY DIALYSIS - SANDPOINT,1210 WASHINGTON AVE ,SANDPOINT ,ID,83864
1655,13,2523,LIBERTY DIALYSIS - CALDWELL ,4620 ENTERPRISE WAY STE 101 ,CALDWELL,ID,83605
1656,13,2525,FMC HAYDEN LAKE ,7600 MINERAL DR STE 850 ,COEUR D'ALENE ,ID,83815
1657,13,2526,MAGIC VALLEY KIDNEY CENTER,350 N HAVEN DR STE 100,TWIN FALLS,ID,83301
1658,13,2528,LIBERTY DIALYSIS - BOISE,1109 W MYRTLE ST STE 120,BOISE ,ID,83702
1659,13,2529,DSI POST FALLS DIALYSIS ,920 NORTH HIGHWAY 41 STE 3,POST FALLS,ID,83854
1660,13,2530,"LEWIS-CLARK KIDNEY CENTER, LLC",2116 12TH AVE ,LEWISTON,ID,83501
1661,13,2532,DAVITA SYRINGA HOME TRAINING ID ,1070 N CURTIS RD STE 125,BOISE ,ID,83706
1662,13,2533,"TOTAL RENAL CARE, INC.",815 NW 13TH ST,FRUITLAND ,ID,83619
1663,14,2300,CHILDRENS MEMORIAL HOSPITAL ,"225 EAST CHICAGO AVE, BOX #57 ",CHICAGO ,IL,60611
1664,14,2302,MT SINAI HOSP MED CTR RENAL UNIT,1500 S. CALIFORNIA AVE. ,CHICAGO ,IL,60608
1665,14,2313,JOHN H. STROGER JR.HOSPITAL OF COOK COUNTY,DIALYSIS UNIT-CLINIC J1969 W OGDEN AV ,CHICAGO ,IL,60612
1666,14,2316,DIALYSIS - UNIVERSITY OF ILLINOIS HOSPITAL,1740 W TAYLOR ST,CHICAGO ,IL,60612
1667,14,2329,LOYOLA CENTER FOR DIALYSIS,1201 W ROOSEVELT RD ,MAYWOOD ,IL,60153
1668,14,2337,UPH - HOME DIALYSIS CLINIC,"5401 N KNOXVILLE AVENUE, SUITE 300",PEORIA,IL,61614
1669,14,2501,FMC - NEOMEDICA - NORTH KILPATRICK,4800 NORTH KILPATRICK ,CHICAGO ,IL,60630
1670,14,2502,FMC - LOOP,557 W. POLK STREET STE 100,CHICAGO ,IL,60607
1671,14,2503,FMC - DOWNERS GROVE DIALYSIS CENTER ,3825 HIGHLAND SUITE 102 ,DOWNERS GROVE ,IL,60515
1672,14,2504,FMC - OAK PARK DIALYSIS UNIT,733 WEST MADISON STREET ,OAK PARK,IL,60302
1673,14,2505,DAVITA LOOP RENAL CENTER,1101 SOUTH CANAL,CHICAGO ,IL,60607
1674,14,2506,FRESENIUS MEDICAL CARE SUMMIT LLC ,1806 W HUBBARD,CHICAGO ,IL,60622
1675,14,2507,FMC - ELK GROVE DIALYSIS CTR,901 BIESTERFIELD ROADSTE 400,ELK GROVE VILLAGE ,IL,60007
1676,14,2508,FMC - SOUTHSIDE DIALYSIS CENTER ,3134 WEST 76TH STREET ,CHICAGO ,IL,60652
1677,14,2509,FMC - DUPAGE WEST ,450 E ROOSEVELT RD,WEST CHICAGO,IL,60185
1678,14,2511,DAVITA - EVANSTON RENAL CENTER,1922 DEMPSTER STREET,EVANSTON,IL,60202
1679,14,2514,FMC - CARBONDALE,1425 E. MAIN ST.,CARBONDALE,IL,62901
1680,14,2515,FMC - AURORA DIALYSIS CENTER,455 MERCY LANE,AURORA,IL,60506
1681,14,2516,FMC - JACKSON PARK DIALYSIS CENTER,7531 SOUTH STONY ISLAND ,CHICAGO ,IL,60649
1682,14,2517,FMC - SOUTH SUBURBAN,2609 W LINCOLN HWY,OLYMPIA FIELDS,IL,60461
1683,14,2518,USRC - SCOTTSDALE DIALYSIS,4651 W. 79TH STREET ,CHICAGO ,IL,60652
1684,14,2519,FMC - SOUTH CHICAGO ,9200 S. SOUTH CHICAGOAVE. ,CHICAGO ,IL,60617
1685,14,2520,FMC - WESTCHESTER ,"2400 WOLF ROAD, SUITE 101 A ",WESTCHESTER ,IL,60154
1686,14,2521,FMC - NORRIDGE,"4701 NORTH CUMBERLAND AVENUE,STE 15/18A ",NORRIDGE,IL,60706
1687,14,2522,FMC - ROGERS PARK ,2277 W HOWARD ST,CHICAGO ,IL,60645
1688,14,2523,FMC - WEST BELMONT,4943 W BELMONT AVE. ,CHICAGO ,IL,60641
1689,14,2524,FMC - BRIDGEPORT,825 WEST 35TH STREET,CHICAGO ,IL,60609
1690,14,2525,FMC - ROLLING MEADOWS ,4180 WINNETKA AVE.,ROLLING MEADOWS ,IL,60008
1691,14,2526,FMC - QUAD CITIES ,400 JOHN DEERE RD.,MOLINE,IL,61265
1692,14,2527,DAVITA METRO EAST DIALYSIS,5105 WEST MAIN ST.,BELLEVILLE,IL,62226
1693,14,2528,DAVITA LINCOLN PARK DIALYSIS,2484 N. ELSTON AVE,CHICAGO ,IL,60647
1694,14,2529,DAVITA EMERALD DIALYSIS ,710 WEST 43RD STREET,CHICAGO ,IL,60609
1695,14,2530,FMC - WEST SUBURBAN DIALYSIS CENTER ,518 N AUSTIN SUITE 5000 ,OAK PARK,IL,60302
1696,14,2531,FMC - NORTHCENTER DIALYSIS,2620 W. ADDISON ST. ,CHICAGO ,IL,60618
1697,14,2533,FKC - BERWYN,2601 S HARLEM AVENUE,BERWYN,IL,60402
1698,14,2534,DAVITA LOGAN SQUARE DIALYSIS,2838 N KIMBALL AVE,CHICAGO ,IL,60618
1699,14,2535,FMC - SOUTHWEST ILLINOIS,# 7 PROFESSIONAL DRIVE,ALTON ,IL,62002
1700,14,2536,FKC - WEST METRO DIALYSIS ,1044 N MOZART 3RD FLOOR ,CHICAGO ,IL,60622
1701,14,2537,DAVITA GRANITE CITY DIALYSIS CENTER ,9AMERICAN VILLAGE ,GRANITE CITY,IL,62040
1702,14,2538,FMC - CRESTWOOD ,4815 MIDLOTHIAN TURNPIKE,CRESTWOOD ,IL,60445
1703,14,2539,FMC - BLUE ISLAND DIALYSIS CENTER ,12200 SOUTH WESTERN AVE.,BLUE ISLAND ,IL,60406
1704,14,2540,CIRCLE MEDICAL MANAGEMENT ,1426 W WASHINGTON BLVD,CHICAGO ,IL,60607
1705,14,2541,DAVITA MOUNT VERNON DIALYSIS,4102 N WATER TOWER PLACE,MOUNT VERNON,IL,62864
1706,14,2542,FMC - NEOMEDICA - SOUTH HOLLAND ,17225 S PAXTON AVE,SOUTH HOLLAND ,IL,60473
1707,14,2544,DAVITA SOUTH HOLLAND RENAL CENTER ,16110 LASALLE STREET,SOUTH HOLLAND ,IL,60473
1708,14,2546,FMC - RAI - CENTRE WEST SPRINGFIELD ,1112 CENTRE WEST DR ,SPRINGFIELD ,IL,62704
1709,14,2547,FMC - HOFFMAN ESTATES ,3150 W HIGGINS RD SUITE 190 ,HOFFMAN ESTATES ,IL,60169
1710,14,2548,DAVITA OLYMPIA FIELDS DIALYSIS CENTER ,4557 B WEST LINCOLN HIGHWAY ,MATTESON,IL,60443
1711,14,2549,FMC - GURNEE,"50 TOWER CT , STE B ",GURNEE,IL,60031
1712,14,2550,FMC - ORLAND PARK ,9160 W 159TH STREET ,ORLAND PARK ,IL,60462
1713,14,2551,FMC - GLENVIEW DIALYSIS CENTER,4248 COMMERCIAL WAY ,GLENVIEW,IL,60025
1714,14,2552,DAVITA LAKE COUNTY DIALYSIS SERVICES,565 LAKEVIEW PKWYSTE 176,VERNON HILLS,IL,60061
1715,14,2553,DAVITA SUN HEALTH DIALYSIS,2121 ONEIDA ST SUITE 104,JOLIET,IL,60435
1716,14,2554,FMC - NEOMEDICA - MELROSE PARK,1111 SUPERIOR ST STE 204,MELROSE PARK,IL,60160
1717,14,2555,FMC - GARFIELD,5401 SOUTH WENTWORTH,CHICAGO ,IL,60609
1718,14,2558,FMC - REGENCY PARK,124 REGENCY PARK DRIVE,O FALLON,IL,62269
1719,14,2559,FMC - NILES ,9371 MILWAUKEE AVE. ,NILES ,IL,60714
1720,14,2560,DAVITA SKYLINE HOME DIALYSIS,7009 W. BELMONT AVE.,CHICAGO ,IL,60634
1721,14,2561,DAVITA SAUGET DIALYSIS,2061 GOOSE LAKE ROAD,SAUGET,IL,62206
1722,14,2562,FMC - EAST PEORIA DIALYSIS,3300 NORTH MAIN ,EAST PEORIA ,IL,61611
1723,14,2563,FMC - MCLEAN COUNTY ,1505 EASTLAND MEDICAL PLAZA ,BLOOMINGTON ,IL,61701
1724,14,2564,FMC - SPRING VALLEY ,12B WOLFER INDUSTRIAL DRIVE ,SPRING VALLEY ,IL,61362
1725,14,2565,FMC - OF SPOON RIVER,340 S. AVE. B ,CANTON,IL,61520
1726,14,2566,FMC - MARQUETTE PARK,6535 SOUTH WESTERN AVE. ,CHICAGO ,IL,60636
1727,14,2567,DAVITA WAUKEGAN HOME TRAINING ,3350 GRAND AVE STE 100,WAUKEGAN,IL,60085
1728,14,2568,FOX VALLEY DIALYSIS LTD ,1300 WATERFORD DRIVE,AURORA,IL,60504
1729,14,2569,FMC - PRAIRIE ,1717 S WABASH AVENUE,CHICAGO ,IL,60616
1730,14,2571,FMC - CENTRAL ILLINOIS PEKIN,3521 VETERANS DR. ,PEKIN ,IL,61554
1731,14,2572,FMC - SOUTH SHORE ,2420 EAST 79TH ST ,CHICAGO ,IL,60649
1732,14,2573,FMC - SALINE COUNTY ,275 SMALL STREET,HARRISBURG,IL,62946
1733,14,2574,FMC - PEORIA DOWNTOWN ,410 W ROMEO B GARRETT AVE.,PEORIA,IL,61605
1734,14,2575,DAVITA COUNTRY HILLS DIALYSIS ,4215 W 167TH STREET ,COUNTRY CLUB HILLS,IL,60478
1735,14,2576,FMC - OTTAWA DIALYSIS ,"1601 MERCURY CIRCLE, STE 3",OTTAWA,IL,61350
1736,14,2577,DAVITA WAUKEGAN RENAL CENTER,3350 W GRAND AVE STE 100,WAUKEGAN,IL,60085
1737,14,2578,FMC - MIDWEST - KEWANEE ,230 WEST SOUTH ST.,KEWANEE ,IL,61443
1738,14,2579,FMC - GALESBURG ,"765 N. KELLOGG STREET,STE 101 ",GALESBURG ,IL,61401
1739,14,2580,DAVITA EFFINGHAM DIALYSIS ,"904 MEDICAL PARK DRIVE, SUITE 1 ",EFFINGHAM ,IL,62401
1740,14,2581,DAVITA JACKSONVILLE DIALYSIS,1515 W WALNUT STLOT 11,JACKSONVILLE,IL,62650
1741,14,2582,DAVITA LINCOLN DIALYSIS ,2100 WEST FIFTH ST,LINCOLN ,IL,62656
1742,14,2583,DAVITA LITCHFIELD DIALYSIS,915 ST FRANCIS WAY,LITCHFIELD,IL,62056
1743,14,2584,DAVITA - MACON COUNTY DIALYSIS,1090 W MCKINLEY ,DECATUR ,IL,62526
1744,14,2585,DAVITA MATTOON DIALYSIS ,6051 DEVELOPEMENT DRIVE ,CHARLESTON,IL,61920
1745,14,2586,DAVITA SPRINGFIELD CENTRAL DIALYSIS ,600 NORTH GRAND AVE ,SPRINGFIELD ,IL,62702
1746,14,2587,DAVITA TAYLORVILLE DIALYSIS ,901 W SPRESSER,TAYLORVILLE ,IL,62568
1747,14,2588,FMC - CHAMPAIGN - URBANA DIALYSIS CENTER,1405 W PARK STREET,URBANA,IL,61801
1748,14,2589,FMC - RANDOLPH COUNTY ,102 MEMORIAL DRIVE,CHESTER ,IL,62233
1749,14,2590,DAVITA SPRINGFIELD MONTVALE DIALYSIS,"2930 S MONTVALE DRIVE, STE A",SPRINGFIELD ,IL,62704
1750,14,2591,FMC - MACOMB,210 E CALHOUN STREET,MACOMB,IL,61455
1751,14,2592,FMC - QUAD CITIES ,"600 NORTH COLLEGE AVE.,STE 150",GENESEO ,IL,61254
1752,14,2594,FMC - ELK GROVE HOME DIALYSIS CENTER,901 BIESTERFIELD ROAD SUITE 401 ,ELK GROVE VILLAGE ,IL,60007
1753,14,2595,FMC - DUQUOIN ,525 SUNSET AVE,DUQUOIN ,IL,62832
1754,14,2596,FMC - PLAINFIELD NORTH,24024 WEST RIVERWALK CT ,PLAINFIELD,IL,60544
1755,14,2597,FMC - NORTHWESTERN,710 N FAIRBANKS CT/OLSON PAVILLION/STE # 4 -200 ,CHICAGO ,IL,60611
1756,14,2598,DAVITA CARPENTERSVILLE DIALYSIS ,2203 RANDALL RD ,CARPENTERSVILLE ,IL,60110
1757,14,2599,DAVITA DECATUR EAST WOOD DIALYSIS ,794 EAST WOOD STREET,DECATUR ,IL,62523
1758,14,2600,"NEPHRON DIALYSIS CENTER, LTD. ",5140 N. CALIFORNIA AVE. SUITE 510 ,CHICAGO ,IL,60625
1759,14,2601,FMC - GREENWOOD AVENUE DIALYSIS CENTER,"1111 EAST 87TH STREET, SUITE 700",CHICAGO ,IL,60619
1760,14,2602,FMC - NORTH AVENUE DIALYSIS CENTER,911 W. NORTH AVENUE ,MELROSE PARK,IL,60160
1761,14,2603,FMC - DIALYSIS CENTERS OF AMERICA-ILLINOIS,1830 SOUTH 44TH STREET,DECATUR ,IL,62521
1762,14,2604,DAVITA TRC CHILDREN'S DIALYSIS CENTER ,1333 N. KINGSBURY STREET,CHICAGO ,IL,60642
1763,14,2605,FMC - BOLINGBROOK DIALYSIS,"329 REMINGTON BLVD, STE 110 ",BOLINGBROOK ,IL,60440
1764,14,2606,FMC - DUPAGE PERITONEAL DIALYSIS SERVICES ,"501 W. LAKE STREET, SUITE 201 ",ELMHURST,IL,60126
1765,14,2607,"FRESENIUS MEDICAL CARE CHICAGOLAND, LLC ",17524 CARRIAGE WAY,HAZEL CREST ,IL,60429
1766,14,2608,DAVITA BENTON DIALYSIS,1151 ROUTE 14 WEST,BENTON,IL,62812
1767,14,2609,DAVITA CENTRALIA DIALYSIS ,1231 STATE ROUTE 161 EAST ,CENTRALIA ,IL,62801
1768,14,2610,FMC - DECATUR - PD,"302 W. HAY ST., SUITE LL102 ",DECATUR ,IL,62526
1769,14,2611,FMC - PONTIAC ,804 W. MADISON ST.,PONTIAC ,IL,61764
1770,14,2612,FMC - ELMHURST DIALYSIS CENTER,133 E. BRUSH HILL RD. ,ELMHURST,IL,60126
1771,14,2613,FMC - PEORIA NORTH,10405 N. JULIET COURT ,PEORIA,IL,61615
1772,14,2614,TRI CITIES DIALYSIS LLC ,306 RANDALL RD,GENEVA,IL,60134
1773,14,2615,DAVITA STONECREST DIALYSIS,1302 E. STATE ST. ,ROCKFORD,IL,61104
1774,14,2616,FMC - NEOMEDICA - ROUND LAKE,401 W. NIPPERSINK ,ROUND LAKE,IL,60073
1775,14,2617,FMC - GLENDALE HEIGHTS DIALYSIS CENTER,130 E. ARMY TRAIL ROAD,GLENDALE HEIGHTS,IL,60139
1776,14,2618,FMC - SKOKIE DIALYSIS ,9801 WOODS DR ,SKOKIE,IL,60076
1777,14,2619,DAVITA ALTON DIALYSIS ,309 HOMER ADAMS PARKWAY ,ALTON ,IL,62002
1778,14,2620,DAVITA RUSHVILLE DIALYSIS ,112 SULLIVAN DR ,RUSHVILLE ,IL,62681
1779,14,2621,FMC - MIDAMERICA EVANSTON ,2953 CENTRAL ST 1ST FLOOR ,EVANSTON,IL,60201
1780,14,2622,DAVITA HAZEL CREST RENAL CENTER ,3470 W 183RD ST ,HAZEL CREST ,IL,60429
1781,14,2624,DIALYZE DIRECT IL - SHELBYVILLE ,410 S HEINLEIN DRIVE,SHELBYVILLE ,IL,62565
1782,14,2625,"DANVILLE DIALYSIS SERVICES, LLC ",910 W CLAY STREET ,DANVILLE,IL,61832
1783,14,2626,DAVITA ARLINGTON HEIGHTS PD ,17 W. GOLF RD.,ARLINGTON HEIGHTS ,IL,60005
1784,14,2627,FMC - WILLIAMSON COUNTY ,"900 SKYLINE DR, SUITE 200 ",MARION,IL,62959
1785,14,2628,DAVITA ARLINGTON HEIGHTS RENAL CENTER ,17 W GOLF ROAD,ARLINGTON HEIGHTS ,IL,60005
1786,14,2630,FMC - ALSIP DIALYSIS CENTER ,12250 S CICERO STE 105,ALSIP ,IL,60803
1787,14,2631,FMC - DIALYSIS SERVICES OF CONGRESS PARKWAY ,3410 WEST VAN BUREN STREET,CHICAGO ,IL,60624
1788,14,2632,FMC - WILLOWBROOK ,6300 S KINGERY HWY STE 408,WILLOWBROOK ,IL,60527
1789,14,2633,DAVITA ILLINI RENAL DIALYSIS,1004 W. ANTHONY DRIVE ,CHAMPAIGN ,IL,61821
1790,14,2634,DAVITA MARYVILLE DIALYSIS ,2102 VADALABENE DRSTE 1 ,MARYVILLE ,IL,62062
1791,14,2635,DAVITA CHICAGO HEIGHTS DIALYSIS ,177 B WEST JOE ORR RD ,SOUTH CHICAGO HEIGHT,IL,60411
1792,14,2636,DAVITA JERSEYVILLE DIALYSIS ,917 SOUTH STATE ,JERSEYVILLE ,IL,62052
1793,14,2637,FMC - BREESE DIALYSIS ,160 NORTH MAIN STREET ,BREESE,IL,62230
1794,14,2638,DAVITA BEVERLY DIALYSIS ,8109 SOUTH WESTERN AVE,CHICAGO ,IL,60620
1795,14,2639,DAVITA SYCAMORE DIALYSIS,2200 GATEWAY DR ,SYCAMORE,IL,60178
1796,14,2640,DAVITA CHURCHVIEW DIALYSIS,417 WARE AVENUE ,ROCKFORD,IL,61107
